Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,Updated,Updated by owner,Name,Description,Highlighted
Architect,int:Brenda Walters,int:Senior ML Engineer,brenda.walters@mail.test,brendawalters,ext_7c3f429f,7c3f429f,cv_7c3f429f,499-925-5027,816-448-0727x91033,1977,AI/ML,USA,Danish,2026-01-01,2024-04-05,Architect,High-level role on multiple projects.,True
Tech Lead,int:Brenda Walters,int:Senior ML Engineer,brenda.walters@mail.test,brendawalters,ext_7c3f429f,7c3f429f,cv_7c3f429f,499-925-5027,816-448-0727x91033,1977,AI/ML,USA,Danish,2026-03-07,2026-03-24,Tech Lead,High-level role on multiple projects.,True
Analyst,int:Travis Davis,int:Consultant Python Developer,travis.davis@example.org,travisdavis,ext_8b814786,8b814786,cv_8b814786,+1-663-353-3905x504,001-477-966-5586x851,1992,Data Engineering,United Kingdom,Polish,2026-02-01,2026-02-02,Analyst,High-level role on multiple projects.,False
Tech Lead,int:Travis Davis,int:Consultant Python Developer,travis.davis@example.org,travisdavis,ext_8b814786,8b814786,cv_8b814786,+1-663-353-3905x504,001-477-966-5586x851,1992,Data Engineering,United Kingdom,Polish,2024-04-15,2025-08-13,Tech Lead,High-level role on multiple projects.,False
Architect,int:Travis Davis,int:Consultant Python Developer,travis.davis@example.org,travisdavis,ext_8b814786,8b814786,cv_8b814786,+1-663-353-3905x504,001-477-966-5586x851,1992,Data Engineering,United Kingdom,Polish,2025-03-10,2024-07-21,Architect,High-level role on multiple projects.,False
Developer,int:Michael Cook,int:Senior Backend Engineer,michael.cook@example.org,michaelcook,ext_b02fcc28,b02fcc28,cv_b02fcc28,(352)389-2866x46491,909-261-7981,2002,Software Engineering,Australia,British,2025-07-01,2025-12-22,Developer,High-level role on multiple projects.,False
Architect,int:Michael Cook,int:Senior Backend Engineer,michael.cook@example.org,michaelcook,ext_b02fcc28,b02fcc28,cv_b02fcc28,(352)389-2866x46491,909-261-7981,2002,Software Engineering,Australia,British,2024-08-14,2025-03-30,Architect,High-level role on multiple projects.,False
Tech Lead,int:Elizabeth Hodge,int:Senior Analytics Engineer,elizabeth.hodge@mail.test,elizabethhodge,ext_31e1510a,31e1510a,cv_31e1510a,+1-846-833-7861x37157,5532844446,1978,Data Engineering,United Kingdom,British,2025-01-19,2024-08-09,Tech Lead,,True
Architect,int:Elizabeth Hodge,int:Senior Analytics Engineer,elizabeth.hodge@mail.test,elizabethhodge,ext_31e1510a,31e1510a,cv_31e1510a,+1-846-833-7861x37157,5532844446,1978,Data Engineering,United Kingdom,British,2025-04-21,2024-05-19,Architect,High-level role on multiple projects.,False
Developer,int:Elizabeth Hodge,int:Senior Analytics Engineer,elizabeth.hodge@mail.test,elizabethhodge,ext_31e1510a,31e1510a,cv_31e1510a,+1-846-833-7861x37157,5532844446,1978,Data Engineering,United Kingdom,British,2025-07-09,2025-04-19,Developer,,False
Tech Lead,int:Mark Steele,int:Senior Full-stack Engineer,mark.steele@mail.test,marksteele,ext_aba16331,aba16331,cv_aba16331,(800)502-5895x52963,+1-860-596-2626x582,1998,Software Engineering,India,Norwegian,2026-02-14,2024-12-19,Tech Lead,High-level role on multiple projects.,False
Architect,int:Keith Landry,int:Principal Cloud Architect,keith.landry@example.com,keithlandry,ext_cd914151,cd914151,cv_cd914151,728-519-6482,310-860-9209,1969,Architecture,India,Norwegian,2024-07-19,2026-01-12,Architect,High-level role on multiple projects.,True
Tech Lead,int:Keith Landry,int:Principal Cloud Architect,keith.landry@example.com,keithlandry,ext_cd914151,cd914151,cv_cd914151,728-519-6482,310-860-9209,1969,Architecture,India,Norwegian,2024-06-08,2025-06-08,Tech Lead,High-level role on multiple projects.,True
Developer,int:Keith Landry,int:Principal Cloud Architect,keith.landry@example.com,keithlandry,ext_cd914151,cd914151,cv_cd914151,728-519-6482,310-860-9209,1969,Architecture,India,Norwegian,2024-07-24,2025-06-21,Developer,High-level role on multiple projects.,True
Architect,int:Lisa Pierce,int:Consultant Data Platform Engineer,lisa.pierce@mail.test,lisapierce,ext_d8d1d1af,d8d1d1af,cv_d8d1d1af,5278523343,001-440-641-2091x17911,1972,Data Engineering,United Kingdom,British,2025-08-10,2024-05-06,Architect,High-level role on multiple projects.,False
Tech Lead,int:Shawn Edwards,int:Senior Analytics Engineer,shawn.edwards@example.com,shawnedwards,ext_8892a2ea,8892a2ea,cv_8892a2ea,321-917-5361x706,+1-213-366-5722x4029,1969,Data Engineering,USA,Swedish,2025-01-08,2024-05-01,Tech Lead,High-level role on multiple projects.,False
Architect,int:Marcus Cordova,int:Consultant Backend Engineer,marcus.cordova@example.org,marcuscordova,ext_706dd1bb,706dd1bb,cv_706dd1bb,257-499-8028x41390,451.630.5231,1987,Software Engineering,Australia,British,2024-09-21,2024-06-09,Architect,High-level role on multiple projects.,False
Developer,int:Marcus Cordova,int:Consultant Backend Engineer,marcus.cordova@example.org,marcuscordova,ext_706dd1bb,706dd1bb,cv_706dd1bb,257-499-8028x41390,451.630.5231,1987,Software Engineering,Australia,British,2025-01-06,2025-06-29,Developer,High-level role on multiple projects.,False
Developer,int:Richard Robertson,int:Associate .NET Engineer,richard.robertson@mail.test,richardrobertson,ext_5abb9f37,5abb9f37,cv_5abb9f37,573-615-8477x686,(534)961-9942,1974,Software Engineering,India,Swedish,2024-06-29,2024-04-05,Developer,,True
Manager,int:Vanessa Sandoval,int:Principal Backend Engineer,vanessa.sandoval@example.org,vanessasandoval,ext_a10bc2b7,a10bc2b7,cv_a10bc2b7,(776)394-5919x66395,220.384.9649x856,2002,Software Engineering,Ireland,Swedish,2024-06-23,2024-06-06,Manager,High-level role on multiple projects.,True
Architect,int:Vanessa Sandoval,int:Principal Backend Engineer,vanessa.sandoval@example.org,vanessasandoval,ext_a10bc2b7,a10bc2b7,cv_a10bc2b7,(776)394-5919x66395,220.384.9649x856,2002,Software Engineering,Ireland,Swedish,2025-02-27,2025-03-27,Architect,High-level role on multiple projects.,False
Tech Lead,int:Vanessa Sandoval,int:Principal Backend Engineer,vanessa.sandoval@example.org,vanessasandoval,ext_a10bc2b7,a10bc2b7,cv_a10bc2b7,(776)394-5919x66395,220.384.9649x856,2002,Software Engineering,Ireland,Swedish,2024-06-02,2025-01-28,Tech Lead,High-level role on multiple projects.,False
Analyst,int:Amy Gutierrez,int:Principal .NET Engineer,amy.gutierrez@example.com,amygutierrez,ext_901a5d2a,901a5d2a,cv_901a5d2a,(756)425-3135,001-851-605-0537x95381,1985,Software Engineering,United Kingdom,Swedish,2025-02-04,2025-05-15,Analyst,High-level role on multiple projects.,False
Manager,int:Amy Gutierrez,int:Principal .NET Engineer,amy.gutierrez@example.com,amygutierrez,ext_901a5d2a,901a5d2a,cv_901a5d2a,(756)425-3135,001-851-605-0537x95381,1985,Software Engineering,United Kingdom,Swedish,2025-11-19,2025-07-14,Manager,High-level role on multiple projects.,True
Architect,int:Jacob Cox,int:Principal DevOps Engineer,jacob.cox@example.com,jacobcox,ext_1fff92c4,1fff92c4,cv_1fff92c4,+1-738-731-8491x966,330.977.0461,1994,Cloud Engineering,Slovenia,Norwegian,2024-07-06,2024-08-26,Architect,High-level role on multiple projects.,False
Analyst,int:Jacob Cox,int:Principal DevOps Engineer,jacob.cox@example.com,jacobcox,ext_1fff92c4,1fff92c4,cv_1fff92c4,+1-738-731-8491x966,330.977.0461,1994,Cloud Engineering,Slovenia,Norwegian,2026-01-14,2026-03-01,Analyst,High-level role on multiple projects.,False
Tech Lead,int:Jacob Cox,int:Principal DevOps Engineer,jacob.cox@example.com,jacobcox,ext_1fff92c4,1fff92c4,cv_1fff92c4,+1-738-731-8491x966,330.977.0461,1994,Cloud Engineering,Slovenia,Norwegian,2024-12-12,2024-05-10,Tech Lead,High-level role on multiple projects.,True
Tech Lead,int:Katherine Garrett,int:Consultant Data Architect,katherine.garrett@example.org,katherinegarrett,ext_9a5a8886,9a5a8886,cv_9a5a8886,(295)296-3904,342.860.8805x017,1983,Architecture,United Kingdom,Danish,2025-10-21,2025-09-06,Tech Lead,High-level role on multiple projects.,False
Architect,int:Katherine Garrett,int:Consultant Data Architect,katherine.garrett@example.org,katherinegarrett,ext_9a5a8886,9a5a8886,cv_9a5a8886,(295)296-3904,342.860.8805x017,1983,Architecture,United Kingdom,Danish,2025-01-19,2026-01-16,Architect,High-level role on multiple projects.,False
Manager,int:Katherine Garrett,int:Consultant Data Architect,katherine.garrett@example.org,katherinegarrett,ext_9a5a8886,9a5a8886,cv_9a5a8886,(295)296-3904,342.860.8805x017,1983,Architecture,United Kingdom,Danish,2025-08-20,2024-10-31,Manager,,False
Analyst,int:Kathleen Harris,int:Consultant DevOps Engineer,kathleen.harris@example.org,kathleenharris,ext_998607b2,998607b2,cv_998607b2,001-644-955-6185x7906,515.491.0300x2156,1970,Cloud Engineering,Ireland,Danish,2025-10-15,2025-05-02,Analyst,High-level role on multiple projects.,False
Architect,int:Andrea Pennington,int:Consultant Analytics Engineer,andrea.pennington@example.com,andreapennington,ext_2463f905,2463f905,cv_2463f905,235-680-0401,945-396-4229,1983,Data Engineering,United Kingdom,Polish,2025-09-21,2024-08-14,Architect,High-level role on multiple projects.,True
Tech Lead,int:Andrea Pennington,int:Consultant Analytics Engineer,andrea.pennington@example.com,andreapennington,ext_2463f905,2463f905,cv_2463f905,235-680-0401,945-396-4229,1983,Data Engineering,United Kingdom,Polish,2024-10-14,2025-04-08,Tech Lead,High-level role on multiple projects.,True
Developer,int:Andrea Pennington,int:Consultant Analytics Engineer,andrea.pennington@example.com,andreapennington,ext_2463f905,2463f905,cv_2463f905,235-680-0401,945-396-4229,1983,Data Engineering,United Kingdom,Polish,2025-05-02,2024-11-13,Developer,High-level role on multiple projects.,False
Tech Lead,int:Samuel Wolfe,int:Principal MLOps Engineer,samuel.wolfe@example.com,samuelwolfe,ext_13e6b500,13e6b500,cv_13e6b500,(552)996-7188,+1-374-357-3144x15833,1992,Data Engineering,Ireland,Swedish,2025-10-03,2026-01-19,Tech Lead,High-level role on multiple projects.,False
Manager,int:Samuel Wolfe,int:Principal MLOps Engineer,samuel.wolfe@example.com,samuelwolfe,ext_13e6b500,13e6b500,cv_13e6b500,(552)996-7188,+1-374-357-3144x15833,1992,Data Engineering,Ireland,Swedish,2024-05-11,2024-06-22,Manager,High-level role on multiple projects.,True
Architect,int:Samuel Wolfe,int:Principal MLOps Engineer,samuel.wolfe@example.com,samuelwolfe,ext_13e6b500,13e6b500,cv_13e6b500,(552)996-7188,+1-374-357-3144x15833,1992,Data Engineering,Ireland,Swedish,2025-11-11,2024-09-15,Architect,High-level role on multiple projects.,True
Architect,int:David Dudley,int:Senior MLOps Engineer,david.dudley@mail.test,daviddudley,ext_e1aa3dfa,e1aa3dfa,cv_e1aa3dfa,703.603.7637x1539,001-572-881-2356x798,1975,Data Engineering,India,Danish,2024-07-28,2026-02-01,Architect,High-level role on multiple projects.,False
Tech Lead,int:David Dudley,int:Senior MLOps Engineer,david.dudley@mail.test,daviddudley,ext_e1aa3dfa,e1aa3dfa,cv_e1aa3dfa,703.603.7637x1539,001-572-881-2356x798,1975,Data Engineering,India,Danish,2024-04-24,2024-09-26,Tech Lead,High-level role on multiple projects.,True
Manager,int:David Dudley,int:Senior MLOps Engineer,david.dudley@mail.test,daviddudley,ext_e1aa3dfa,e1aa3dfa,cv_e1aa3dfa,703.603.7637x1539,001-572-881-2356x798,1975,Data Engineering,India,Danish,2025-04-26,2025-08-11,Manager,High-level role on multiple projects.,False
Analyst,int:Chelsea Allen,int:Associate Solution Architect,chelsea.allen@example.org,chelseaallen,ext_bb8c3615,bb8c3615,cv_bb8c3615,914.362.4912,001-313-307-2407x8754,1983,Architecture,Ireland,British,2024-05-25,2024-09-29,Analyst,High-level role on multiple projects.,False
Developer,int:Chelsea Allen,int:Associate Solution Architect,chelsea.allen@example.org,chelseaallen,ext_bb8c3615,bb8c3615,cv_bb8c3615,914.362.4912,001-313-307-2407x8754,1983,Architecture,Ireland,British,2024-12-06,2025-05-03,Developer,High-level role on multiple projects.,False
Architect,int:Eric Pierce,int:Senior Data Scientist,eric.pierce@example.org,ericpierce,ext_ae422319,ae422319,cv_ae422319,(763)326-8685x074,6669343629,1973,AI/ML,USA,Polish,2026-01-25,2026-01-24,Architect,High-level role on multiple projects.,False
Developer,int:Eric Pierce,int:Senior Data Scientist,eric.pierce@example.org,ericpierce,ext_ae422319,ae422319,cv_ae422319,(763)326-8685x074,6669343629,1973,AI/ML,USA,Polish,2026-03-16,2025-06-10,Developer,High-level role on multiple projects.,True
Analyst,int:Eric Pierce,int:Senior Data Scientist,eric.pierce@example.org,ericpierce,ext_ae422319,ae422319,cv_ae422319,(763)326-8685x074,6669343629,1973,AI/ML,USA,Polish,2026-01-21,2024-08-31,Analyst,High-level role on multiple projects.,False
Analyst,int:Andrea Davis,int:Senior Frontend Engineer,andrea.davis@mail.test,andreadavis,ext_e769504b,e769504b,cv_e769504b,361.603.1310x09431,596.466.1347,1995,Software Engineering,Australia,British,2024-09-16,2026-02-06,Analyst,,False
Developer,int:Andrea Davis,int:Senior Frontend Engineer,andrea.davis@mail.test,andreadavis,ext_e769504b,e769504b,cv_e769504b,361.603.1310x09431,596.466.1347,1995,Software Engineering,Australia,British,2025-11-02,2025-12-06,Developer,High-level role on multiple projects.,True
Tech Lead,int:Andrea Davis,int:Senior Frontend Engineer,andrea.davis@mail.test,andreadavis,ext_e769504b,e769504b,cv_e769504b,361.603.1310x09431,596.466.1347,1995,Software Engineering,Australia,British,2025-11-26,2025-07-21,Tech Lead,High-level role on multiple projects.,True
Architect,int:Victoria Durham,int:Principal .NET Engineer,victoria.durham@mail.test,victoriadurham,ext_5300d046,5300d046,cv_5300d046,954.694.0128,001-832-751-2257x207,1976,Software Engineering,United Kingdom,Danish,2025-03-07,2026-02-17,Architect,,False
Developer,int:Victoria Durham,int:Principal .NET Engineer,victoria.durham@mail.test,victoriadurham,ext_5300d046,5300d046,cv_5300d046,954.694.0128,001-832-751-2257x207,1976,Software Engineering,United Kingdom,Danish,2025-05-09,2025-01-28,Developer,High-level role on multiple projects.,True
Developer,int:Steven Wilson,int:Principal Oracle Engineer,steven.wilson@mail.test,stevenwilson,ext_2c045cb5,2c045cb5,cv_2c045cb5,2249120957,471.400.9438,1994,Cloud Engineering,Spain,Danish,2024-04-09,2024-10-23,Developer,High-level role on multiple projects.,True
Architect,int:Steven Wilson,int:Principal Oracle Engineer,steven.wilson@mail.test,stevenwilson,ext_2c045cb5,2c045cb5,cv_2c045cb5,2249120957,471.400.9438,1994,Cloud Engineering,Spain,Danish,2025-05-03,2025-04-24,Architect,High-level role on multiple projects.,True
Manager,int:Marilyn Jimenez,int:Principal Databricks Engineer,marilyn.jimenez@example.org,marilynjimenez,ext_8aab3d81,8aab3d81,cv_8aab3d81,001-211-745-7758x47457,758-997-1480x2632,1982,Data Engineering,United Kingdom,Norwegian,2025-07-02,2025-04-08,Manager,High-level role on multiple projects.,False
Tech Lead,int:Marilyn Jimenez,int:Principal Databricks Engineer,marilyn.jimenez@example.org,marilynjimenez,ext_8aab3d81,8aab3d81,cv_8aab3d81,001-211-745-7758x47457,758-997-1480x2632,1982,Data Engineering,United Kingdom,Norwegian,2026-03-23,2025-05-16,Tech Lead,,False
Developer,int:Marilyn Jimenez,int:Principal Databricks Engineer,marilyn.jimenez@example.org,marilynjimenez,ext_8aab3d81,8aab3d81,cv_8aab3d81,001-211-745-7758x47457,758-997-1480x2632,1982,Data Engineering,United Kingdom,Norwegian,2024-08-05,2025-06-11,Developer,High-level role on multiple projects.,True
Analyst,int:Jennifer Hicks,int:Senior Python Developer,jennifer.hicks@example.com,jenniferhicks,ext_7d9eeba6,7d9eeba6,cv_7d9eeba6,3396653136,+1-587-282-4556x9644,1978,Data Engineering,India,Danish,2024-05-15,2024-06-29,Analyst,High-level role on multiple projects.,False
Tech Lead,int:Jennifer Hicks,int:Senior Python Developer,jennifer.hicks@example.com,jenniferhicks,ext_7d9eeba6,7d9eeba6,cv_7d9eeba6,3396653136,+1-587-282-4556x9644,1978,Data Engineering,India,Danish,2025-02-01,2024-06-30,Tech Lead,High-level role on multiple projects.,False
Manager,int:Joshua Davenport,int:Senior Databricks Engineer,joshua.davenport@example.org,joshuadavenport,ext_e722d7a0,e722d7a0,cv_e722d7a0,001-685-391-6795,4726728498,1976,Data Engineering,Ireland,British,2025-01-28,2024-11-21,Manager,,True
Architect,int:Joshua Davenport,int:Senior Databricks Engineer,joshua.davenport@example.org,joshuadavenport,ext_e722d7a0,e722d7a0,cv_e722d7a0,001-685-391-6795,4726728498,1976,Data Engineering,Ireland,British,2024-10-06,2024-10-15,Architect,High-level role on multiple projects.,True
Tech Lead,int:Joshua Davenport,int:Senior Databricks Engineer,joshua.davenport@example.org,joshuadavenport,ext_e722d7a0,e722d7a0,cv_e722d7a0,001-685-391-6795,4726728498,1976,Data Engineering,Ireland,British,2026-03-22,2025-05-11,Tech Lead,,False
Analyst,int:Tina Sanchez,int:Consultant Databricks Engineer,tina.sanchez@example.com,tinasanchez,ext_86777f56,86777f56,cv_86777f56,641.240.7034x9107,(550)804-2548x82142,1991,Data Engineering,Ireland,Danish,2026-02-16,2025-04-06,Analyst,High-level role on multiple projects.,False
Analyst,int:Andrea Reyes,int:Principal Databricks Engineer,andrea.reyes@mail.test,andreareyes,ext_94d67228,94d67228,cv_94d67228,001-814-830-7536,444-594-2965,1984,Data Engineering,Slovenia,Polish,2024-11-14,2025-03-08,Analyst,High-level role on multiple projects.,True
Tech Lead,int:Andrea Reyes,int:Principal Databricks Engineer,andrea.reyes@mail.test,andreareyes,ext_94d67228,94d67228,cv_94d67228,001-814-830-7536,444-594-2965,1984,Data Engineering,Slovenia,Polish,2024-11-03,2025-11-27,Tech Lead,High-level role on multiple projects.,True
Architect,int:Sandra Romero,int:Associate AWS Engineer,sandra.romero@mail.test,sandraromero,ext_7ce39da2,7ce39da2,cv_7ce39da2,426-883-4414x978,(912)287-5857x56766,1984,Cloud Engineering,India,British,2026-03-21,2024-11-08,Architect,High-level role on multiple projects.,True
Architect,int:Natasha Shields,int:Principal Backend Engineer,natasha.shields@mail.test,natashashields,ext_ef4686c3,ef4686c3,cv_ef4686c3,+1-706-412-9439,+1-289-340-6260x787,1976,Software Engineering,India,Norwegian,2024-06-09,2024-08-18,Architect,High-level role on multiple projects.,False
Developer,int:Joshua Tyler,int:Senior Kubernetes Engineer,joshua.tyler@mail.test,joshuatyler,ext_0c1fe730,0c1fe730,cv_0c1fe730,7412591497,498-503-8287,1984,Cloud Engineering,Ireland,Danish,2025-03-31,2025-11-22,Developer,High-level role on multiple projects.,False
Architect,int:Joshua Tyler,int:Senior Kubernetes Engineer,joshua.tyler@mail.test,joshuatyler,ext_0c1fe730,0c1fe730,cv_0c1fe730,7412591497,498-503-8287,1984,Cloud Engineering,Ireland,Danish,2025-05-10,2024-10-26,Architect,High-level role on multiple projects.,True
Developer,int:Robert Villa,int:Consultant Data Architect,robert.villa@example.org,robertvilla,ext_eb5e12ae,eb5e12ae,cv_eb5e12ae,+1-324-540-7931x10291,617.808.7601,1982,Architecture,Australia,Swedish,2024-05-02,2025-11-19,Developer,High-level role on multiple projects.,False
Tech Lead,int:Robert Villa,int:Consultant Data Architect,robert.villa@example.org,robertvilla,ext_eb5e12ae,eb5e12ae,cv_eb5e12ae,+1-324-540-7931x10291,617.808.7601,1982,Architecture,Australia,Swedish,2024-12-20,2025-03-17,Tech Lead,High-level role on multiple projects.,False
Manager,int:Robert Villa,int:Consultant Data Architect,robert.villa@example.org,robertvilla,ext_eb5e12ae,eb5e12ae,cv_eb5e12ae,+1-324-540-7931x10291,617.808.7601,1982,Architecture,Australia,Swedish,2026-02-21,2025-06-29,Manager,High-level role on multiple projects.,True
Tech Lead,int:William Hoover,int:Principal Frontend Engineer,william.hoover@example.com,williamhoover,ext_6d7f35fa,6d7f35fa,cv_6d7f35fa,423.584.9791x6202,(988)737-7441,1975,Software Engineering,Slovenia,Danish,2024-07-07,2025-05-14,Tech Lead,High-level role on multiple projects.,False
Architect,int:William Hoover,int:Principal Frontend Engineer,william.hoover@example.com,williamhoover,ext_6d7f35fa,6d7f35fa,cv_6d7f35fa,423.584.9791x6202,(988)737-7441,1975,Software Engineering,Slovenia,Danish,2024-11-29,2025-07-04,Architect,High-level role on multiple projects.,False
Developer,int:William Hoover,int:Principal Frontend Engineer,william.hoover@example.com,williamhoover,ext_6d7f35fa,6d7f35fa,cv_6d7f35fa,423.584.9791x6202,(988)737-7441,1975,Software Engineering,Slovenia,Danish,2024-11-19,2026-03-09,Developer,High-level role on multiple projects.,False
Tech Lead,int:Justin Evans,int:Consultant Full-stack Engineer,justin.evans@example.com,justinevans,ext_85ab4f55,85ab4f55,cv_85ab4f55,+1-846-261-7662x04719,001-940-697-0527,2001,Software Engineering,Spain,Norwegian,2026-02-24,2025-12-04,Tech Lead,High-level role on multiple projects.,False
Manager,int:Brenda Duarte,int:Consultant Data Platform Engineer,brenda.duarte@mail.test,brendaduarte,ext_7a3f4dfe,7a3f4dfe,cv_7a3f4dfe,3254883586,+1-925-495-7244x6176,1988,Data Engineering,Spain,Swedish,2025-02-08,2024-11-06,Manager,High-level role on multiple projects.,False
Architect,int:Brenda Duarte,int:Consultant Data Platform Engineer,brenda.duarte@mail.test,brendaduarte,ext_7a3f4dfe,7a3f4dfe,cv_7a3f4dfe,3254883586,+1-925-495-7244x6176,1988,Data Engineering,Spain,Swedish,2024-08-14,2024-10-28,Architect,High-level role on multiple projects.,False
Analyst,int:Brenda Duarte,int:Consultant Data Platform Engineer,brenda.duarte@mail.test,brendaduarte,ext_7a3f4dfe,7a3f4dfe,cv_7a3f4dfe,3254883586,+1-925-495-7244x6176,1988,Data Engineering,Spain,Swedish,2025-10-11,2025-08-31,Analyst,,False
Analyst,int:Tracy Hernandez,int:Senior Frontend Engineer,tracy.hernandez@example.com,tracyhernandez,ext_c56c419c,c56c419c,cv_c56c419c,001-888-342-5995,5025311775,1976,Software Engineering,United Kingdom,Swedish,2024-05-02,2025-02-04,Analyst,High-level role on multiple projects.,True
Manager,int:Tracy Hernandez,int:Senior Frontend Engineer,tracy.hernandez@example.com,tracyhernandez,ext_c56c419c,c56c419c,cv_c56c419c,001-888-342-5995,5025311775,1976,Software Engineering,United Kingdom,Swedish,2025-10-29,2024-12-02,Manager,High-level role on multiple projects.,False
Architect,int:Tracy Hernandez,int:Senior Frontend Engineer,tracy.hernandez@example.com,tracyhernandez,ext_c56c419c,c56c419c,cv_c56c419c,001-888-342-5995,5025311775,1976,Software Engineering,United Kingdom,Swedish,2026-03-18,2025-03-05,Architect,High-level role on multiple projects.,True
Tech Lead,int:Amanda Reed,int:Senior Data Architect,amanda.reed@example.org,amandareed,ext_9b0e030c,9b0e030c,cv_9b0e030c,226-361-0941,559.502.5176x298,1992,Architecture,USA,Danish,2025-09-10,2024-11-23,Tech Lead,High-level role on multiple projects.,True
Architect,int:Andrea Daniels,int:Senior Cloud Architect,andrea.daniels@mail.test,andreadaniels,ext_c271887e,c271887e,cv_c271887e,277-343-3268x319,702.405.6981,1999,Architecture,Spain,British,2024-06-05,2025-12-31,Architect,High-level role on multiple projects.,True
Tech Lead,int:Andrea Daniels,int:Senior Cloud Architect,andrea.daniels@mail.test,andreadaniels,ext_c271887e,c271887e,cv_c271887e,277-343-3268x319,702.405.6981,1999,Architecture,Spain,British,2024-11-29,2026-01-12,Tech Lead,High-level role on multiple projects.,False
Analyst,int:Stanley Morris,int:Senior C# Developer,stanley.morris@example.org,stanleymorris,ext_55c2bac9,55c2bac9,cv_55c2bac9,+1-987-833-9785x59821,+1-761-291-2841x1730,1997,Software Engineering,Spain,Swedish,2024-10-14,2025-07-19,Analyst,,False
Analyst,int:Jacob Terry,int:Senior Data Engineer,jacob.terry@example.org,jacobterry,ext_29f4c0ad,29f4c0ad,cv_29f4c0ad,544.665.1241,(590)781-9740x0564,1983,Data Engineering,Australia,Polish,2025-03-01,2025-07-16,Analyst,High-level role on multiple projects.,False
Developer,int:Jacob Terry,int:Senior Data Engineer,jacob.terry@example.org,jacobterry,ext_29f4c0ad,29f4c0ad,cv_29f4c0ad,544.665.1241,(590)781-9740x0564,1983,Data Engineering,Australia,Polish,2025-02-06,2026-03-17,Developer,High-level role on multiple projects.,True
Manager,int:Jacob Terry,int:Senior Data Engineer,jacob.terry@example.org,jacobterry,ext_29f4c0ad,29f4c0ad,cv_29f4c0ad,544.665.1241,(590)781-9740x0564,1983,Data Engineering,Australia,Polish,2024-04-19,2024-11-14,Manager,High-level role on multiple projects.,True
Architect,int:Ashley Hall,int:Senior Oracle Engineer,ashley.hall@example.org,ashleyhall,ext_774eb47a,774eb47a,cv_774eb47a,001-302-838-5037x19905,+1-591-787-2401x078,1990,Cloud Engineering,Australia,Polish,2024-11-24,2024-12-20,Architect,High-level role on multiple projects.,True
Tech Lead,int:Ashley Hall,int:Senior Oracle Engineer,ashley.hall@example.org,ashleyhall,ext_774eb47a,774eb47a,cv_774eb47a,001-302-838-5037x19905,+1-591-787-2401x078,1990,Cloud Engineering,Australia,Polish,2024-12-01,2024-09-01,Tech Lead,High-level role on multiple projects.,True
Analyst,int:Ashley Hall,int:Senior Oracle Engineer,ashley.hall@example.org,ashleyhall,ext_774eb47a,774eb47a,cv_774eb47a,001-302-838-5037x19905,+1-591-787-2401x078,1990,Cloud Engineering,Australia,Polish,2025-11-26,2025-05-04,Analyst,,True
Architect,int:Kimberly Williams,int:Senior Project Manager,kimberly.williams@mail.test,kimberlywilliams,ext_a6018f84,a6018f84,cv_a6018f84,(274)830-0038x96087,001-762-866-8217x19553,1997,Delivery Management,USA,British,2024-07-19,2024-05-20,Architect,High-level role on multiple projects.,True
Manager,int:Kimberly Williams,int:Senior Project Manager,kimberly.williams@mail.test,kimberlywilliams,ext_a6018f84,a6018f84,cv_a6018f84,(274)830-0038x96087,001-762-866-8217x19553,1997,Delivery Management,USA,British,2026-01-19,2024-10-16,Manager,High-level role on multiple projects.,True
Tech Lead,int:Kimberly Williams,int:Senior Project Manager,kimberly.williams@mail.test,kimberlywilliams,ext_a6018f84,a6018f84,cv_a6018f84,(274)830-0038x96087,001-762-866-8217x19553,1997,Delivery Management,USA,British,2024-04-13,2024-12-14,Tech Lead,High-level role on multiple projects.,True
Tech Lead,int:Julie Thornton,int:Associate Python Developer,julie.thornton@example.com,juliethornton,ext_a297b28b,a297b28b,cv_a297b28b,2332190368,001-530-610-2724x0559,1993,Data Engineering,United Kingdom,British,2025-12-28,2024-07-11,Tech Lead,High-level role on multiple projects.,False
Manager,int:Julie Thornton,int:Associate Python Developer,julie.thornton@example.com,juliethornton,ext_a297b28b,a297b28b,cv_a297b28b,2332190368,001-530-610-2724x0559,1993,Data Engineering,United Kingdom,British,2024-07-07,2025-06-09,Manager,High-level role on multiple projects.,False
Developer,int:Lisa Hughes,int:Principal Analytics Engineer,lisa.hughes@example.com,lisahughes,ext_2dda865d,2dda865d,cv_2dda865d,(596)971-1148,001-353-274-5843x845,1993,Data Engineering,India,British,2026-03-22,2024-05-27,Developer,High-level role on multiple projects.,True
Tech Lead,int:Lisa Hughes,int:Principal Analytics Engineer,lisa.hughes@example.com,lisahughes,ext_2dda865d,2dda865d,cv_2dda865d,(596)971-1148,001-353-274-5843x845,1993,Data Engineering,India,British,2024-06-29,2024-08-15,Tech Lead,High-level role on multiple projects.,False
Manager,int:Lisa Hughes,int:Principal Analytics Engineer,lisa.hughes@example.com,lisahughes,ext_2dda865d,2dda865d,cv_2dda865d,(596)971-1148,001-353-274-5843x845,1993,Data Engineering,India,British,2024-08-02,2025-07-07,Manager,High-level role on multiple projects.,True
