Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Year from,Year to,Highlighted,Name,Description
Consultant Delivery Manager,int:Keith Martinez,int:Principal Delivery Manager,keith.martinez@example.com,keithmartinez,ext_784c9019,784c9019,cv_784c9019,(719)968-9313x5030,(810)555-2472,1978,Delivery Management,Australia,Polish,c977cf56,eb81786a,2026-03-25,2024-12-24,2017,2018,True,Consultant Delivery Manager,Progression based on delivery impact.
Senior Delivery Manager,int:Keith Martinez,int:Principal Delivery Manager,keith.martinez@example.com,keithmartinez,ext_784c9019,784c9019,cv_784c9019,(719)968-9313x5030,(810)555-2472,1978,Delivery Management,Australia,Polish,a9891488,f4dd067c,2025-12-02,2025-11-05,2018,2019,True,Senior Delivery Manager,Progression based on delivery impact.
Principal Delivery Manager,int:Keith Martinez,int:Principal Delivery Manager,keith.martinez@example.com,keithmartinez,ext_784c9019,784c9019,cv_784c9019,(719)968-9313x5030,(810)555-2472,1978,Delivery Management,Australia,Polish,22a32542,949ada82,2026-01-29,2025-10-13,2019,2020,True,Principal Delivery Manager,Progression based on delivery impact.
Associate .NET Engineer,int:Haley Lyons,int:Associate .NET Engineer,haley.lyons@example.org,haleylyons,ext_05bf2051,05bf2051,cv_05bf2051,730.221.2606,001-519-317-9202x521,1978,Software Engineering,United Kingdom,Danish,7a084c6c,b285ee8b,2025-11-02,2024-10-03,2021,2022,False,Associate .NET Engineer,Progression based on delivery impact.
Consultant Cloud Architect,int:Sherri Mason,int:Principal Cloud Architect,sherri.mason@example.com,sherrimason,ext_7e482049,7e482049,cv_7e482049,9968227284,001-257-804-1200x9282,1999,Architecture,United Kingdom,Swedish,0d5087d7,542f9511,2025-06-23,2024-12-23,2019,2020,True,Consultant Cloud Architect,Progression based on delivery impact.
Senior Cloud Architect,int:Sherri Mason,int:Principal Cloud Architect,sherri.mason@example.com,sherrimason,ext_7e482049,7e482049,cv_7e482049,9968227284,001-257-804-1200x9282,1999,Architecture,United Kingdom,Swedish,9d783673,ff6445a1,2025-03-21,2026-03-14,2020,2021,True,Senior Cloud Architect,Progression based on delivery impact.
Principal Cloud Architect,int:Sherri Mason,int:Principal Cloud Architect,sherri.mason@example.com,sherrimason,ext_7e482049,7e482049,cv_7e482049,9968227284,001-257-804-1200x9282,1999,Architecture,United Kingdom,Swedish,dbb43dbd,6bccba55,2024-07-04,2024-11-11,2021,2022,False,Principal Cloud Architect,Progression based on delivery impact.
Consultant Oracle Engineer,int:Troy Miller,int:Principal Oracle Engineer,troy.miller@example.com,troymiller,ext_0f0f5408,0f0f5408,cv_0f0f5408,(478)549-8436x24186,(890)436-2891x7756,1975,Cloud Engineering,India,Swedish,a54f3c93,9e72da38,2024-09-27,2025-07-10,2021,2022,False,Consultant Oracle Engineer,Progression based on delivery impact.
Senior Oracle Engineer,int:Troy Miller,int:Principal Oracle Engineer,troy.miller@example.com,troymiller,ext_0f0f5408,0f0f5408,cv_0f0f5408,(478)549-8436x24186,(890)436-2891x7756,1975,Cloud Engineering,India,Swedish,e49fc04c,395a41d9,2025-02-25,2025-08-18,2022,2023,True,Senior Oracle Engineer,Progression based on delivery impact.
Principal Oracle Engineer,int:Troy Miller,int:Principal Oracle Engineer,troy.miller@example.com,troymiller,ext_0f0f5408,0f0f5408,cv_0f0f5408,(478)549-8436x24186,(890)436-2891x7756,1975,Cloud Engineering,India,Swedish,9b26d989,6a9923f6,2024-07-23,2025-01-01,2023,2024,True,Principal Oracle Engineer,Progression based on delivery impact.
Associate Scrum Master,int:Bill Reynolds,int:Senior Scrum Master,bill.reynolds@example.org,billreynolds,ext_1e58d243,1e58d243,cv_1e58d243,7562341115,642.581.1390,1979,Delivery Management,Australia,Danish,c857f76b,6df18283,2025-09-14,2025-02-06,2019,2020,True,Associate Scrum Master,
Consultant Scrum Master,int:Bill Reynolds,int:Senior Scrum Master,bill.reynolds@example.org,billreynolds,ext_1e58d243,1e58d243,cv_1e58d243,7562341115,642.581.1390,1979,Delivery Management,Australia,Danish,f044fba6,c00517cb,2025-06-13,2025-07-21,2020,2021,True,Consultant Scrum Master,Progression based on delivery impact.
Senior Scrum Master,int:Bill Reynolds,int:Senior Scrum Master,bill.reynolds@example.org,billreynolds,ext_1e58d243,1e58d243,cv_1e58d243,7562341115,642.581.1390,1979,Delivery Management,Australia,Danish,14a5dcbc,9fa65867,2025-03-12,2024-07-21,2021,2022,False,Senior Scrum Master,Progression based on delivery impact.
Associate Python Developer,int:Marcus Wright,int:Associate Python Developer,marcus.wright@mail.test,marcuswright,ext_d779b7f8,d779b7f8,cv_d779b7f8,+1-930-234-1990,5517405468,1969,Data Engineering,United Kingdom,Swedish,c4b758a3,ef612795,2025-10-25,2025-06-25,2018,2019,False,Associate Python Developer,Progression based on delivery impact.
Associate C# Developer,int:Christopher Hayden,int:Associate C# Developer,christopher.hayden@mail.test,christopherhayden,ext_7a33ef3f,7a33ef3f,cv_7a33ef3f,001-965-221-5681x82096,722-971-1332x2889,1981,Software Engineering,Ireland,Swedish,ae3b062e,f1499cef,2024-06-12,2024-08-13,2016,2017,True,Associate C# Developer,Progression based on delivery impact.
Associate Scrum Master,int:Mary Johnston,int:Consultant Scrum Master,mary.johnston@example.com,maryjohnston,ext_27d1fc94,27d1fc94,cv_27d1fc94,(554)359-6063,(997)310-2481,2000,Delivery Management,United Kingdom,British,9d3dbd61,0bb07720,2025-10-17,2025-11-10,2016,2017,True,Associate Scrum Master,Progression based on delivery impact.
Consultant Scrum Master,int:Mary Johnston,int:Consultant Scrum Master,mary.johnston@example.com,maryjohnston,ext_27d1fc94,27d1fc94,cv_27d1fc94,(554)359-6063,(997)310-2481,2000,Delivery Management,United Kingdom,British,46cc9a2c,3fefe506,2025-09-27,2024-05-12,2017,2018,False,Consultant Scrum Master,Progression based on delivery impact.
Associate Solution Architect,int:Stephanie Key,int:Consultant Solution Architect,stephanie.key@example.com,stephaniekey,ext_61604b50,61604b50,cv_61604b50,452.942.1495x511,874-472-1970x546,2000,Architecture,India,Norwegian,6dbe43fc,fea6708e,2024-12-03,2024-11-02,2020,2021,False,Associate Solution Architect,Progression based on delivery impact.
Consultant Solution Architect,int:Stephanie Key,int:Consultant Solution Architect,stephanie.key@example.com,stephaniekey,ext_61604b50,61604b50,cv_61604b50,452.942.1495x511,874-472-1970x546,2000,Architecture,India,Norwegian,79694a26,c0308c37,2026-03-09,2025-08-13,2021,2022,True,Consultant Solution Architect,Progression based on delivery impact.
Associate Python Developer,int:Emily Adams,int:Senior Python Developer,emily.adams@example.com,emilyadams,ext_b56e613c,b56e613c,cv_b56e613c,258.595.5168x740,001-880-921-4629x613,1975,Data Engineering,India,Polish,f3eebcd0,3d57a93f,2025-06-07,2024-04-09,2018,2019,False,Associate Python Developer,Progression based on delivery impact.
Consultant Python Developer,int:Emily Adams,int:Senior Python Developer,emily.adams@example.com,emilyadams,ext_b56e613c,b56e613c,cv_b56e613c,258.595.5168x740,001-880-921-4629x613,1975,Data Engineering,India,Polish,b0cdba7f,f96deff7,2025-10-22,2025-01-28,2019,2020,False,Consultant Python Developer,Progression based on delivery impact.
Senior Python Developer,int:Emily Adams,int:Senior Python Developer,emily.adams@example.com,emilyadams,ext_b56e613c,b56e613c,cv_b56e613c,258.595.5168x740,001-880-921-4629x613,1975,Data Engineering,India,Polish,5e91b268,76c3d751,2026-02-09,2025-03-08,2020,2021,False,Senior Python Developer,Progression based on delivery impact.
Consultant MLOps Engineer,int:Billy Avila,int:Principal MLOps Engineer,billy.avila@mail.test,billyavila,ext_d3b883fa,d3b883fa,cv_d3b883fa,+1-815-777-8711x21663,955-297-3714,1987,Data Engineering,USA,Swedish,0c015952,1c449efc,2025-05-03,2025-04-10,2019,2020,False,Consultant MLOps Engineer,Progression based on delivery impact.
Senior MLOps Engineer,int:Billy Avila,int:Principal MLOps Engineer,billy.avila@mail.test,billyavila,ext_d3b883fa,d3b883fa,cv_d3b883fa,+1-815-777-8711x21663,955-297-3714,1987,Data Engineering,USA,Swedish,bce46eeb,6f60c795,2025-03-21,2024-07-29,2020,2021,True,Senior MLOps Engineer,Progression based on delivery impact.
Principal MLOps Engineer,int:Billy Avila,int:Principal MLOps Engineer,billy.avila@mail.test,billyavila,ext_d3b883fa,d3b883fa,cv_d3b883fa,+1-815-777-8711x21663,955-297-3714,1987,Data Engineering,USA,Swedish,1d6bd71c,ee9bbb27,2024-11-28,2025-02-06,2021,2022,False,Principal MLOps Engineer,Progression based on delivery impact.
Associate Analytics Engineer,int:Thomas Pearson,int:Senior Analytics Engineer,thomas.pearson@example.org,thomaspearson,ext_24c837e3,24c837e3,cv_24c837e3,+1-827-223-5909,(467)330-3064x421,1974,Data Engineering,Ireland,Danish,4e2e3e93,5422b0f4,2026-03-13,2025-10-18,2020,2021,False,Associate Analytics Engineer,Progression based on delivery impact.
Consultant Analytics Engineer,int:Thomas Pearson,int:Senior Analytics Engineer,thomas.pearson@example.org,thomaspearson,ext_24c837e3,24c837e3,cv_24c837e3,+1-827-223-5909,(467)330-3064x421,1974,Data Engineering,Ireland,Danish,eb8f1f66,be94e959,2025-12-31,2025-08-09,2021,2022,False,Consultant Analytics Engineer,Progression based on delivery impact.
Senior Analytics Engineer,int:Thomas Pearson,int:Senior Analytics Engineer,thomas.pearson@example.org,thomaspearson,ext_24c837e3,24c837e3,cv_24c837e3,+1-827-223-5909,(467)330-3064x421,1974,Data Engineering,Ireland,Danish,9fa58406,c043b439,2025-11-14,2024-09-01,2022,2023,False,Senior Analytics Engineer,Progression based on delivery impact.
Associate MLOps Engineer,int:Sabrina White,int:Senior MLOps Engineer,sabrina.white@example.org,sabrinawhite,ext_f6e4704a,f6e4704a,cv_f6e4704a,861-747-6834x201,001-242-535-6778x26596,1975,Data Engineering,United Kingdom,Polish,4969a62f,b999b5f4,2024-07-28,2025-12-31,2018,2019,False,Associate MLOps Engineer,
Consultant MLOps Engineer,int:Sabrina White,int:Senior MLOps Engineer,sabrina.white@example.org,sabrinawhite,ext_f6e4704a,f6e4704a,cv_f6e4704a,861-747-6834x201,001-242-535-6778x26596,1975,Data Engineering,United Kingdom,Polish,012e9183,ec8074fe,2025-08-10,2025-02-04,2019,2020,True,Consultant MLOps Engineer,Progression based on delivery impact.
Senior MLOps Engineer,int:Sabrina White,int:Senior MLOps Engineer,sabrina.white@example.org,sabrinawhite,ext_f6e4704a,f6e4704a,cv_f6e4704a,861-747-6834x201,001-242-535-6778x26596,1975,Data Engineering,United Kingdom,Polish,8b8dba35,754124d5,2024-11-18,2024-12-12,2020,2021,False,Senior MLOps Engineer,Progression based on delivery impact.
Associate ML Engineer,int:Brenda Walters,int:Senior ML Engineer,brenda.walters@mail.test,brendawalters,ext_7c3f429f,7c3f429f,cv_7c3f429f,499-925-5027,816-448-0727x91033,1977,AI/ML,USA,Danish,3e4e427a,897f2c19,2025-09-12,2025-07-01,2017,2018,True,Associate ML Engineer,Progression based on delivery impact.
Consultant ML Engineer,int:Brenda Walters,int:Senior ML Engineer,brenda.walters@mail.test,brendawalters,ext_7c3f429f,7c3f429f,cv_7c3f429f,499-925-5027,816-448-0727x91033,1977,AI/ML,USA,Danish,1ad9930d,ae858fb3,2025-05-28,2026-02-21,2018,2019,True,Consultant ML Engineer,Progression based on delivery impact.
Senior ML Engineer,int:Brenda Walters,int:Senior ML Engineer,brenda.walters@mail.test,brendawalters,ext_7c3f429f,7c3f429f,cv_7c3f429f,499-925-5027,816-448-0727x91033,1977,AI/ML,USA,Danish,8a071487,2284477e,2026-02-26,2026-01-27,2019,2020,True,Senior ML Engineer,Progression based on delivery impact.
Associate Python Developer,int:Travis Davis,int:Consultant Python Developer,travis.davis@example.org,travisdavis,ext_8b814786,8b814786,cv_8b814786,+1-663-353-3905x504,001-477-966-5586x851,1992,Data Engineering,United Kingdom,Polish,de73f7f4,70f3fde1,2025-08-26,2025-02-17,2021,2022,False,Associate Python Developer,Progression based on delivery impact.
Consultant Python Developer,int:Travis Davis,int:Consultant Python Developer,travis.davis@example.org,travisdavis,ext_8b814786,8b814786,cv_8b814786,+1-663-353-3905x504,001-477-966-5586x851,1992,Data Engineering,United Kingdom,Polish,cb2d94c7,842b179f,2025-11-28,2025-04-05,2022,2023,False,Consultant Python Developer,Progression based on delivery impact.
Associate Backend Engineer,int:Michael Cook,int:Senior Backend Engineer,michael.cook@example.org,michaelcook,ext_b02fcc28,b02fcc28,cv_b02fcc28,(352)389-2866x46491,909-261-7981,2002,Software Engineering,Australia,British,a305970d,b2bbe1b7,2024-08-16,2024-06-13,2020,2021,True,Associate Backend Engineer,Progression based on delivery impact.
Consultant Backend Engineer,int:Michael Cook,int:Senior Backend Engineer,michael.cook@example.org,michaelcook,ext_b02fcc28,b02fcc28,cv_b02fcc28,(352)389-2866x46491,909-261-7981,2002,Software Engineering,Australia,British,8e01ed75,f37c64b9,2024-12-28,2024-04-20,2021,2022,False,Consultant Backend Engineer,Progression based on delivery impact.
Senior Backend Engineer,int:Michael Cook,int:Senior Backend Engineer,michael.cook@example.org,michaelcook,ext_b02fcc28,b02fcc28,cv_b02fcc28,(352)389-2866x46491,909-261-7981,2002,Software Engineering,Australia,British,59ac3d00,21b10152,2025-01-13,2025-09-19,2022,2023,False,Senior Backend Engineer,Progression based on delivery impact.
Associate Analytics Engineer,int:Elizabeth Hodge,int:Senior Analytics Engineer,elizabeth.hodge@mail.test,elizabethhodge,ext_31e1510a,31e1510a,cv_31e1510a,+1-846-833-7861x37157,5532844446,1978,Data Engineering,United Kingdom,British,8fb8bcff,335ffd0b,2025-04-24,2024-05-05,2017,2018,True,Associate Analytics Engineer,Progression based on delivery impact.
Consultant Analytics Engineer,int:Elizabeth Hodge,int:Senior Analytics Engineer,elizabeth.hodge@mail.test,elizabethhodge,ext_31e1510a,31e1510a,cv_31e1510a,+1-846-833-7861x37157,5532844446,1978,Data Engineering,United Kingdom,British,2974c6a8,13be7506,2024-05-29,2025-03-02,2018,2019,False,Consultant Analytics Engineer,
Senior Analytics Engineer,int:Elizabeth Hodge,int:Senior Analytics Engineer,elizabeth.hodge@mail.test,elizabethhodge,ext_31e1510a,31e1510a,cv_31e1510a,+1-846-833-7861x37157,5532844446,1978,Data Engineering,United Kingdom,British,614fd14a,b04fc0fd,2026-04-01,2025-01-19,2019,2020,False,Senior Analytics Engineer,Progression based on delivery impact.
Associate Full-stack Engineer,int:Mark Steele,int:Senior Full-stack Engineer,mark.steele@mail.test,marksteele,ext_aba16331,aba16331,cv_aba16331,(800)502-5895x52963,+1-860-596-2626x582,1998,Software Engineering,India,Norwegian,1d4836fa,5a6312e3,2025-10-10,2024-12-28,2020,2021,True,Associate Full-stack Engineer,Progression based on delivery impact.
Consultant Full-stack Engineer,int:Mark Steele,int:Senior Full-stack Engineer,mark.steele@mail.test,marksteele,ext_aba16331,aba16331,cv_aba16331,(800)502-5895x52963,+1-860-596-2626x582,1998,Software Engineering,India,Norwegian,56f17430,c5c1a2d1,2026-03-17,2025-03-03,2021,2022,True,Consultant Full-stack Engineer,Progression based on delivery impact.
Senior Full-stack Engineer,int:Mark Steele,int:Senior Full-stack Engineer,mark.steele@mail.test,marksteele,ext_aba16331,aba16331,cv_aba16331,(800)502-5895x52963,+1-860-596-2626x582,1998,Software Engineering,India,Norwegian,ed8ebb2c,aa1fc597,2024-09-21,2025-07-16,2022,2023,True,Senior Full-stack Engineer,
Consultant Cloud Architect,int:Keith Landry,int:Principal Cloud Architect,keith.landry@example.com,keithlandry,ext_cd914151,cd914151,cv_cd914151,728-519-6482,310-860-9209,1969,Architecture,India,Norwegian,9b49171b,367e46cc,2025-03-07,2024-07-04,2019,2020,False,Consultant Cloud Architect,Progression based on delivery impact.
Senior Cloud Architect,int:Keith Landry,int:Principal Cloud Architect,keith.landry@example.com,keithlandry,ext_cd914151,cd914151,cv_cd914151,728-519-6482,310-860-9209,1969,Architecture,India,Norwegian,663a1029,2216eb3c,2024-08-20,2026-03-13,2020,2021,True,Senior Cloud Architect,Progression based on delivery impact.
Principal Cloud Architect,int:Keith Landry,int:Principal Cloud Architect,keith.landry@example.com,keithlandry,ext_cd914151,cd914151,cv_cd914151,728-519-6482,310-860-9209,1969,Architecture,India,Norwegian,aed41c1d,3cdcd14a,2025-12-16,2024-08-30,2021,2022,True,Principal Cloud Architect,Progression based on delivery impact.
Associate Data Platform Engineer,int:Lisa Pierce,int:Consultant Data Platform Engineer,lisa.pierce@mail.test,lisapierce,ext_d8d1d1af,d8d1d1af,cv_d8d1d1af,5278523343,001-440-641-2091x17911,1972,Data Engineering,United Kingdom,British,9a255306,2c2f7202,2025-07-18,2024-06-20,2017,2018,False,Associate Data Platform Engineer,Progression based on delivery impact.
Consultant Data Platform Engineer,int:Lisa Pierce,int:Consultant Data Platform Engineer,lisa.pierce@mail.test,lisapierce,ext_d8d1d1af,d8d1d1af,cv_d8d1d1af,5278523343,001-440-641-2091x17911,1972,Data Engineering,United Kingdom,British,769728d4,9e79a589,2025-03-14,2024-11-11,2018,2019,True,Consultant Data Platform Engineer,Progression based on delivery impact.
Associate Analytics Engineer,int:Shawn Edwards,int:Senior Analytics Engineer,shawn.edwards@example.com,shawnedwards,ext_8892a2ea,8892a2ea,cv_8892a2ea,321-917-5361x706,+1-213-366-5722x4029,1969,Data Engineering,USA,Swedish,6ffbbba8,fd2caa29,2024-12-11,2025-09-08,2020,2021,False,Associate Analytics Engineer,Progression based on delivery impact.
Consultant Analytics Engineer,int:Shawn Edwards,int:Senior Analytics Engineer,shawn.edwards@example.com,shawnedwards,ext_8892a2ea,8892a2ea,cv_8892a2ea,321-917-5361x706,+1-213-366-5722x4029,1969,Data Engineering,USA,Swedish,cba5eea8,9cac93a8,2024-11-30,2026-02-17,2021,2022,False,Consultant Analytics Engineer,Progression based on delivery impact.
Senior Analytics Engineer,int:Shawn Edwards,int:Senior Analytics Engineer,shawn.edwards@example.com,shawnedwards,ext_8892a2ea,8892a2ea,cv_8892a2ea,321-917-5361x706,+1-213-366-5722x4029,1969,Data Engineering,USA,Swedish,b9261438,6668a976,2025-08-29,2024-09-14,2022,2023,True,Senior Analytics Engineer,Progression based on delivery impact.
Associate Backend Engineer,int:Marcus Cordova,int:Consultant Backend Engineer,marcus.cordova@example.org,marcuscordova,ext_706dd1bb,706dd1bb,cv_706dd1bb,257-499-8028x41390,451.630.5231,1987,Software Engineering,Australia,British,993e8945,104b7135,2025-07-22,2025-01-20,2019,2020,True,Associate Backend Engineer,Progression based on delivery impact.
Consultant Backend Engineer,int:Marcus Cordova,int:Consultant Backend Engineer,marcus.cordova@example.org,marcuscordova,ext_706dd1bb,706dd1bb,cv_706dd1bb,257-499-8028x41390,451.630.5231,1987,Software Engineering,Australia,British,e6a50147,3a0fce5c,2024-09-30,2024-09-01,2020,2021,True,Consultant Backend Engineer,Progression based on delivery impact.
Associate .NET Engineer,int:Richard Robertson,int:Associate .NET Engineer,richard.robertson@mail.test,richardrobertson,ext_5abb9f37,5abb9f37,cv_5abb9f37,573-615-8477x686,(534)961-9942,1974,Software Engineering,India,Swedish,472a437d,092c9bc8,2025-05-07,2025-05-29,2018,2019,False,Associate .NET Engineer,Progression based on delivery impact.
Consultant Backend Engineer,int:Vanessa Sandoval,int:Principal Backend Engineer,vanessa.sandoval@example.org,vanessasandoval,ext_a10bc2b7,a10bc2b7,cv_a10bc2b7,(776)394-5919x66395,220.384.9649x856,2002,Software Engineering,Ireland,Swedish,ad1b8ae9,212cb4a7,2025-10-25,2024-08-26,2017,2018,False,Consultant Backend Engineer,Progression based on delivery impact.
Senior Backend Engineer,int:Vanessa Sandoval,int:Principal Backend Engineer,vanessa.sandoval@example.org,vanessasandoval,ext_a10bc2b7,a10bc2b7,cv_a10bc2b7,(776)394-5919x66395,220.384.9649x856,2002,Software Engineering,Ireland,Swedish,9328097a,60922f09,2026-01-23,2025-10-19,2018,2019,True,Senior Backend Engineer,Progression based on delivery impact.
Principal Backend Engineer,int:Vanessa Sandoval,int:Principal Backend Engineer,vanessa.sandoval@example.org,vanessasandoval,ext_a10bc2b7,a10bc2b7,cv_a10bc2b7,(776)394-5919x66395,220.384.9649x856,2002,Software Engineering,Ireland,Swedish,ec00c700,46f404a7,2025-07-28,2026-03-29,2019,2020,True,Principal Backend Engineer,Progression based on delivery impact.
Consultant .NET Engineer,int:Amy Gutierrez,int:Principal .NET Engineer,amy.gutierrez@example.com,amygutierrez,ext_901a5d2a,901a5d2a,cv_901a5d2a,(756)425-3135,001-851-605-0537x95381,1985,Software Engineering,United Kingdom,Swedish,13aed0a5,0107f1a8,2026-02-17,2024-07-01,2016,2017,False,Consultant .NET Engineer,Progression based on delivery impact.
Senior .NET Engineer,int:Amy Gutierrez,int:Principal .NET Engineer,amy.gutierrez@example.com,amygutierrez,ext_901a5d2a,901a5d2a,cv_901a5d2a,(756)425-3135,001-851-605-0537x95381,1985,Software Engineering,United Kingdom,Swedish,09a962f7,3c018219,2024-04-15,2025-07-07,2017,2018,True,Senior .NET Engineer,Progression based on delivery impact.
Principal .NET Engineer,int:Amy Gutierrez,int:Principal .NET Engineer,amy.gutierrez@example.com,amygutierrez,ext_901a5d2a,901a5d2a,cv_901a5d2a,(756)425-3135,001-851-605-0537x95381,1985,Software Engineering,United Kingdom,Swedish,670fd920,539bc6c2,2025-08-09,2025-11-09,2018,2019,False,Principal .NET Engineer,Progression based on delivery impact.
Consultant DevOps Engineer,int:Jacob Cox,int:Principal DevOps Engineer,jacob.cox@example.com,jacobcox,ext_1fff92c4,1fff92c4,cv_1fff92c4,+1-738-731-8491x966,330.977.0461,1994,Cloud Engineering,Slovenia,Norwegian,12c45dc9,2d770bc5,2025-10-23,2024-06-07,2017,2018,True,Consultant DevOps Engineer,
Senior DevOps Engineer,int:Jacob Cox,int:Principal DevOps Engineer,jacob.cox@example.com,jacobcox,ext_1fff92c4,1fff92c4,cv_1fff92c4,+1-738-731-8491x966,330.977.0461,1994,Cloud Engineering,Slovenia,Norwegian,5ff34f67,9ab28e4a,2025-10-14,2024-07-17,2018,2019,True,Senior DevOps Engineer,Progression based on delivery impact.
Principal DevOps Engineer,int:Jacob Cox,int:Principal DevOps Engineer,jacob.cox@example.com,jacobcox,ext_1fff92c4,1fff92c4,cv_1fff92c4,+1-738-731-8491x966,330.977.0461,1994,Cloud Engineering,Slovenia,Norwegian,91835cfb,38dfa5d4,2026-03-19,2025-05-23,2019,2020,True,Principal DevOps Engineer,
Associate Data Architect,int:Katherine Garrett,int:Consultant Data Architect,katherine.garrett@example.org,katherinegarrett,ext_9a5a8886,9a5a8886,cv_9a5a8886,(295)296-3904,342.860.8805x017,1983,Architecture,United Kingdom,Danish,df350ca1,3f486960,2025-08-24,2024-05-18,2017,2018,True,Associate Data Architect,Progression based on delivery impact.
Consultant Data Architect,int:Katherine Garrett,int:Consultant Data Architect,katherine.garrett@example.org,katherinegarrett,ext_9a5a8886,9a5a8886,cv_9a5a8886,(295)296-3904,342.860.8805x017,1983,Architecture,United Kingdom,Danish,47649963,1f589cf0,2025-04-07,2025-01-31,2018,2019,True,Consultant Data Architect,Progression based on delivery impact.
Associate DevOps Engineer,int:Kathleen Harris,int:Consultant DevOps Engineer,kathleen.harris@example.org,kathleenharris,ext_998607b2,998607b2,cv_998607b2,001-644-955-6185x7906,515.491.0300x2156,1970,Cloud Engineering,Ireland,Danish,afbd8c8c,5bccf1c6,2025-08-09,2024-06-19,2019,2020,True,Associate DevOps Engineer,Progression based on delivery impact.
Consultant DevOps Engineer,int:Kathleen Harris,int:Consultant DevOps Engineer,kathleen.harris@example.org,kathleenharris,ext_998607b2,998607b2,cv_998607b2,001-644-955-6185x7906,515.491.0300x2156,1970,Cloud Engineering,Ireland,Danish,31b94e97,ae38a41b,2024-09-18,2025-11-11,2020,2021,True,Consultant DevOps Engineer,Progression based on delivery impact.
Associate Analytics Engineer,int:Andrea Pennington,int:Consultant Analytics Engineer,andrea.pennington@example.com,andreapennington,ext_2463f905,2463f905,cv_2463f905,235-680-0401,945-396-4229,1983,Data Engineering,United Kingdom,Polish,252d9fef,ae00f534,2025-01-01,2024-07-08,2017,2018,False,Associate Analytics Engineer,Progression based on delivery impact.
Consultant Analytics Engineer,int:Andrea Pennington,int:Consultant Analytics Engineer,andrea.pennington@example.com,andreapennington,ext_2463f905,2463f905,cv_2463f905,235-680-0401,945-396-4229,1983,Data Engineering,United Kingdom,Polish,1dbcaa5d,c08879ef,2024-04-30,2025-01-18,2018,2019,True,Consultant Analytics Engineer,Progression based on delivery impact.
Consultant MLOps Engineer,int:Samuel Wolfe,int:Principal MLOps Engineer,samuel.wolfe@example.com,samuelwolfe,ext_13e6b500,13e6b500,cv_13e6b500,(552)996-7188,+1-374-357-3144x15833,1992,Data Engineering,Ireland,Swedish,c4f1a483,a0722617,2025-08-31,2025-09-19,2019,2020,True,Consultant MLOps Engineer,Progression based on delivery impact.
Senior MLOps Engineer,int:Samuel Wolfe,int:Principal MLOps Engineer,samuel.wolfe@example.com,samuelwolfe,ext_13e6b500,13e6b500,cv_13e6b500,(552)996-7188,+1-374-357-3144x15833,1992,Data Engineering,Ireland,Swedish,cf0b8f61,e54c99d4,2024-08-27,2025-10-27,2020,2021,True,Senior MLOps Engineer,Progression based on delivery impact.
Principal MLOps Engineer,int:Samuel Wolfe,int:Principal MLOps Engineer,samuel.wolfe@example.com,samuelwolfe,ext_13e6b500,13e6b500,cv_13e6b500,(552)996-7188,+1-374-357-3144x15833,1992,Data Engineering,Ireland,Swedish,01cac277,2aed2bbb,2024-09-24,2025-12-11,2021,2022,True,Principal MLOps Engineer,Progression based on delivery impact.
Associate MLOps Engineer,int:David Dudley,int:Senior MLOps Engineer,david.dudley@mail.test,daviddudley,ext_e1aa3dfa,e1aa3dfa,cv_e1aa3dfa,703.603.7637x1539,001-572-881-2356x798,1975,Data Engineering,India,Danish,5e5d31e8,e8a32ccf,2024-09-19,2026-03-27,2021,2022,False,Associate MLOps Engineer,Progression based on delivery impact.
Consultant MLOps Engineer,int:David Dudley,int:Senior MLOps Engineer,david.dudley@mail.test,daviddudley,ext_e1aa3dfa,e1aa3dfa,cv_e1aa3dfa,703.603.7637x1539,001-572-881-2356x798,1975,Data Engineering,India,Danish,15422b35,e1544e2a,2026-02-09,2026-03-12,2022,2023,True,Consultant MLOps Engineer,
Senior MLOps Engineer,int:David Dudley,int:Senior MLOps Engineer,david.dudley@mail.test,daviddudley,ext_e1aa3dfa,e1aa3dfa,cv_e1aa3dfa,703.603.7637x1539,001-572-881-2356x798,1975,Data Engineering,India,Danish,25273456,0cf1fd7b,2025-07-05,2025-09-26,2023,2024,False,Senior MLOps Engineer,Progression based on delivery impact.
Associate Solution Architect,int:Chelsea Allen,int:Associate Solution Architect,chelsea.allen@example.org,chelseaallen,ext_bb8c3615,bb8c3615,cv_bb8c3615,914.362.4912,001-313-307-2407x8754,1983,Architecture,Ireland,British,2ddd7cc8,7a66f976,2025-06-28,2024-10-27,2020,2021,False,Associate Solution Architect,Progression based on delivery impact.
Associate Data Scientist,int:Eric Pierce,int:Senior Data Scientist,eric.pierce@example.org,ericpierce,ext_ae422319,ae422319,cv_ae422319,(763)326-8685x074,6669343629,1973,AI/ML,USA,Polish,7a9012d4,9a191ddc,2024-11-10,2025-10-09,2018,2019,False,Associate Data Scientist,Progression based on delivery impact.
Consultant Data Scientist,int:Eric Pierce,int:Senior Data Scientist,eric.pierce@example.org,ericpierce,ext_ae422319,ae422319,cv_ae422319,(763)326-8685x074,6669343629,1973,AI/ML,USA,Polish,700de485,1bfdb098,2026-03-13,2024-09-15,2019,2020,True,Consultant Data Scientist,Progression based on delivery impact.
