Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month from,Year from,Month to,Year to,Highlighted,Attachments,Place of study,Degree,Description
Andrea Pennington,int:Andrea Pennington,int:Consultant Analytics Engineer,andrea.pennington@example.com,andreapennington,ext_2463f905,2463f905,cv_2463f905,235-680-0401,945-396-4229,1983,Data Engineering,United Kingdom,Polish,057f0f90,3692ff2e,2025-11-03,2025-07-19,7,2017,11,2017,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Andrea Pennington,int:Andrea Pennington,int:Consultant Analytics Engineer,andrea.pennington@example.com,andreapennington,ext_2463f905,2463f905,cv_2463f905,235-680-0401,945-396-4229,1983,Data Engineering,United Kingdom,Polish,031735b8,dcca18ca,2022-08-18,2024-05-29,12,2011,8,2014,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Andrea Pennington,int:Andrea Pennington,int:Consultant Analytics Engineer,andrea.pennington@example.com,andreapennington,ext_2463f905,2463f905,cv_2463f905,235-680-0401,945-396-4229,1983,Data Engineering,United Kingdom,Polish,7cee4583,64604925,2023-04-25,2025-05-30,7,2019,2,2024,True,diploma.pdf,UCL,BSc Computer Science,
Samuel Wolfe,int:Samuel Wolfe,int:Principal MLOps Engineer,samuel.wolfe@example.com,samuelwolfe,ext_13e6b500,13e6b500,cv_13e6b500,(552)996-7188,+1-374-357-3144x15833,1992,Data Engineering,Ireland,Swedish,9e60a6a2,4efa2b39,2024-12-22,2025-03-13,8,2014,4,2017,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
David Dudley,int:David Dudley,int:Senior MLOps Engineer,david.dudley@mail.test,daviddudley,ext_e1aa3dfa,e1aa3dfa,cv_e1aa3dfa,703.603.7637x1539,001-572-881-2356x798,1975,Data Engineering,India,Danish,f85ff22f,f195f3a6,2025-09-02,2026-04-02,9,2023,2,2023,True,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Eric Pierce,int:Eric Pierce,int:Senior Data Scientist,eric.pierce@example.org,ericpierce,ext_ae422319,ae422319,cv_ae422319,(763)326-8685x074,6669343629,1973,AI/ML,USA,Polish,f4c538fd,53a85005,2022-09-03,2022-05-06,10,2008,6,2011,True,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Eric Pierce,int:Eric Pierce,int:Senior Data Scientist,eric.pierce@example.org,ericpierce,ext_ae422319,ae422319,cv_ae422319,(763)326-8685x074,6669343629,1973,AI/ML,USA,Polish,132be1db,f22cac0d,2023-04-10,2022-12-19,12,2008,9,2009,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Eric Pierce,int:Eric Pierce,int:Senior Data Scientist,eric.pierce@example.org,ericpierce,ext_ae422319,ae422319,cv_ae422319,(763)326-8685x074,6669343629,1973,AI/ML,USA,Polish,e4209405,32a628d0,2022-04-06,2024-05-24,6,2020,1,2023,False,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Andrea Davis,int:Andrea Davis,int:Senior Frontend Engineer,andrea.davis@mail.test,andreadavis,ext_e769504b,e769504b,cv_e769504b,361.603.1310x09431,596.466.1347,1995,Software Engineering,Australia,British,0b08448c,361b78cf,2026-03-28,2025-03-03,5,2012,6,2015,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Andrea Davis,int:Andrea Davis,int:Senior Frontend Engineer,andrea.davis@mail.test,andreadavis,ext_e769504b,e769504b,cv_e769504b,361.603.1310x09431,596.466.1347,1995,Software Engineering,Australia,British,bde06125,5bbeac33,2024-06-17,2023-09-09,9,2017,5,2018,True,,OU,BSc Computer Science,Thesis on scalable data pipelines.
Steven Wilson,int:Steven Wilson,int:Principal Oracle Engineer,steven.wilson@mail.test,stevenwilson,ext_2c045cb5,2c045cb5,cv_2c045cb5,2249120957,471.400.9438,1994,Cloud Engineering,Spain,Danish,c47a267a,b61da924,2025-04-06,2022-09-13,9,2019,4,2021,False,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Marilyn Jimenez,int:Marilyn Jimenez,int:Principal Databricks Engineer,marilyn.jimenez@example.org,marilynjimenez,ext_8aab3d81,8aab3d81,cv_8aab3d81,001-211-745-7758x47457,758-997-1480x2632,1982,Data Engineering,United Kingdom,Norwegian,b0d9321e,1b7ad0b6,2025-11-10,2025-03-29,3,2008,2,2012,False,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Marilyn Jimenez,int:Marilyn Jimenez,int:Principal Databricks Engineer,marilyn.jimenez@example.org,marilynjimenez,ext_8aab3d81,8aab3d81,cv_8aab3d81,001-211-745-7758x47457,758-997-1480x2632,1982,Data Engineering,United Kingdom,Norwegian,dc818e5a,1aa613fd,2023-12-23,2026-01-03,3,2017,8,2020,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Marilyn Jimenez,int:Marilyn Jimenez,int:Principal Databricks Engineer,marilyn.jimenez@example.org,marilynjimenez,ext_8aab3d81,8aab3d81,cv_8aab3d81,001-211-745-7758x47457,758-997-1480x2632,1982,Data Engineering,United Kingdom,Norwegian,692aaffb,0d25d68d,2024-12-07,2023-05-28,12,2008,7,2011,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Joshua Davenport,int:Joshua Davenport,int:Senior Databricks Engineer,joshua.davenport@example.org,joshuadavenport,ext_e722d7a0,e722d7a0,cv_e722d7a0,001-685-391-6795,4726728498,1976,Data Engineering,Ireland,British,639f1e73,4f6695c4,2023-06-11,2022-09-01,6,2010,2,2012,True,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Tina Sanchez,int:Tina Sanchez,int:Consultant Databricks Engineer,tina.sanchez@example.com,tinasanchez,ext_86777f56,86777f56,cv_86777f56,641.240.7034x9107,(550)804-2548x82142,1991,Data Engineering,Ireland,Danish,ec594eda,2593bc91,2025-07-21,2022-04-30,12,2023,4,2023,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Tina Sanchez,int:Tina Sanchez,int:Consultant Databricks Engineer,tina.sanchez@example.com,tinasanchez,ext_86777f56,86777f56,cv_86777f56,641.240.7034x9107,(550)804-2548x82142,1991,Data Engineering,Ireland,Danish,54640937,07f35394,2025-07-04,2024-11-28,9,2012,10,2017,False,,NTNU,MSc Data Science,
Tina Sanchez,int:Tina Sanchez,int:Consultant Databricks Engineer,tina.sanchez@example.com,tinasanchez,ext_86777f56,86777f56,cv_86777f56,641.240.7034x9107,(550)804-2548x82142,1991,Data Engineering,Ireland,Danish,e26cedbd,c578fa62,2023-02-24,2025-01-16,3,2017,6,2021,True,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Natasha Shields,int:Natasha Shields,int:Principal Backend Engineer,natasha.shields@mail.test,natashashields,ext_ef4686c3,ef4686c3,cv_ef4686c3,+1-706-412-9439,+1-289-340-6260x787,1976,Software Engineering,India,Norwegian,3f2d765b,db1bc2d1,2022-07-26,2024-07-14,9,2010,9,2012,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Natasha Shields,int:Natasha Shields,int:Principal Backend Engineer,natasha.shields@mail.test,natashashields,ext_ef4686c3,ef4686c3,cv_ef4686c3,+1-706-412-9439,+1-289-340-6260x787,1976,Software Engineering,India,Norwegian,bca1a47c,8ed1409b,2024-05-14,2023-12-24,12,2013,1,2015,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Natasha Shields,int:Natasha Shields,int:Principal Backend Engineer,natasha.shields@mail.test,natashashields,ext_ef4686c3,ef4686c3,cv_ef4686c3,+1-706-412-9439,+1-289-340-6260x787,1976,Software Engineering,India,Norwegian,c1cf795f,90ce0f7e,2024-02-14,2024-04-20,11,2013,1,2014,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Joshua Tyler,int:Joshua Tyler,int:Senior Kubernetes Engineer,joshua.tyler@mail.test,joshuatyler,ext_0c1fe730,0c1fe730,cv_0c1fe730,7412591497,498-503-8287,1984,Cloud Engineering,Ireland,Danish,95b52d36,5e834046,2023-01-06,2024-05-03,10,2008,8,2013,True,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Joshua Tyler,int:Joshua Tyler,int:Senior Kubernetes Engineer,joshua.tyler@mail.test,joshuatyler,ext_0c1fe730,0c1fe730,cv_0c1fe730,7412591497,498-503-8287,1984,Cloud Engineering,Ireland,Danish,9bfd2ee1,4fc6c678,2023-05-29,2024-03-14,12,2017,8,2018,True,diploma.pdf,UiO,BEng Software Eng,
Joshua Tyler,int:Joshua Tyler,int:Senior Kubernetes Engineer,joshua.tyler@mail.test,joshuatyler,ext_0c1fe730,0c1fe730,cv_0c1fe730,7412591497,498-503-8287,1984,Cloud Engineering,Ireland,Danish,6025f0eb,26f03556,2022-09-15,2023-06-18,1,2023,10,2023,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Robert Villa,int:Robert Villa,int:Consultant Data Architect,robert.villa@example.org,robertvilla,ext_eb5e12ae,eb5e12ae,cv_eb5e12ae,+1-324-540-7931x10291,617.808.7601,1982,Architecture,Australia,Swedish,77899cdf,afe3fa18,2025-01-21,2022-06-10,1,2012,6,2016,True,diploma.pdf,UCL,BSc Computer Science,
Robert Villa,int:Robert Villa,int:Consultant Data Architect,robert.villa@example.org,robertvilla,ext_eb5e12ae,eb5e12ae,cv_eb5e12ae,+1-324-540-7931x10291,617.808.7601,1982,Architecture,Australia,Swedish,cd63392d,415ec975,2022-09-21,2023-06-18,8,2020,6,2020,True,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Robert Villa,int:Robert Villa,int:Consultant Data Architect,robert.villa@example.org,robertvilla,ext_eb5e12ae,eb5e12ae,cv_eb5e12ae,+1-324-540-7931x10291,617.808.7601,1982,Architecture,Australia,Swedish,3170c221,167fd749,2024-12-13,2022-10-30,1,2021,5,2024,True,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
William Hoover,int:William Hoover,int:Principal Frontend Engineer,william.hoover@example.com,williamhoover,ext_6d7f35fa,6d7f35fa,cv_6d7f35fa,423.584.9791x6202,(988)737-7441,1975,Software Engineering,Slovenia,Danish,82afccca,1b470ce0,2025-10-19,2023-08-24,6,2023,9,2024,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
William Hoover,int:William Hoover,int:Principal Frontend Engineer,william.hoover@example.com,williamhoover,ext_6d7f35fa,6d7f35fa,cv_6d7f35fa,423.584.9791x6202,(988)737-7441,1975,Software Engineering,Slovenia,Danish,444a094f,537af3f0,2022-10-27,2025-05-28,8,2017,12,2021,False,diploma.pdf,NTNU,MSc Data Science,
William Hoover,int:William Hoover,int:Principal Frontend Engineer,william.hoover@example.com,williamhoover,ext_6d7f35fa,6d7f35fa,cv_6d7f35fa,423.584.9791x6202,(988)737-7441,1975,Software Engineering,Slovenia,Danish,c78af4f5,54edcc1f,2023-02-09,2023-02-15,5,2010,8,2011,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Justin Evans,int:Justin Evans,int:Consultant Full-stack Engineer,justin.evans@example.com,justinevans,ext_85ab4f55,85ab4f55,cv_85ab4f55,+1-846-261-7662x04719,001-940-697-0527,2001,Software Engineering,Spain,Norwegian,0713677a,5ab0be43,2023-04-19,2025-11-10,4,2012,8,2017,True,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Justin Evans,int:Justin Evans,int:Consultant Full-stack Engineer,justin.evans@example.com,justinevans,ext_85ab4f55,85ab4f55,cv_85ab4f55,+1-846-261-7662x04719,001-940-697-0527,2001,Software Engineering,Spain,Norwegian,ce8aca06,d1770ffb,2024-06-07,2022-05-01,7,2016,4,2016,True,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Justin Evans,int:Justin Evans,int:Consultant Full-stack Engineer,justin.evans@example.com,justinevans,ext_85ab4f55,85ab4f55,cv_85ab4f55,+1-846-261-7662x04719,001-940-697-0527,2001,Software Engineering,Spain,Norwegian,1fd67bb7,beb3d8a5,2023-10-27,2023-05-22,9,2021,12,2024,False,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Brenda Duarte,int:Brenda Duarte,int:Consultant Data Platform Engineer,brenda.duarte@mail.test,brendaduarte,ext_7a3f4dfe,7a3f4dfe,cv_7a3f4dfe,3254883586,+1-925-495-7244x6176,1988,Data Engineering,Spain,Swedish,3b75ab7c,a8a398ab,2024-12-10,2025-02-26,6,2008,10,2013,True,,KTH,MSc Data Science,Thesis on scalable data pipelines.
Brenda Duarte,int:Brenda Duarte,int:Consultant Data Platform Engineer,brenda.duarte@mail.test,brendaduarte,ext_7a3f4dfe,7a3f4dfe,cv_7a3f4dfe,3254883586,+1-925-495-7244x6176,1988,Data Engineering,Spain,Swedish,44c9c0fb,71cd5704,2023-10-29,2023-03-05,9,2008,4,2011,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Brenda Duarte,int:Brenda Duarte,int:Consultant Data Platform Engineer,brenda.duarte@mail.test,brendaduarte,ext_7a3f4dfe,7a3f4dfe,cv_7a3f4dfe,3254883586,+1-925-495-7244x6176,1988,Data Engineering,Spain,Swedish,71d96ec0,b47d7176,2022-09-01,2025-01-12,11,2020,11,2024,False,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Tracy Hernandez,int:Tracy Hernandez,int:Senior Frontend Engineer,tracy.hernandez@example.com,tracyhernandez,ext_c56c419c,c56c419c,cv_c56c419c,001-888-342-5995,5025311775,1976,Software Engineering,United Kingdom,Swedish,4169a5b5,e5893d09,2025-02-14,2022-06-04,1,2015,9,2020,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Tracy Hernandez,int:Tracy Hernandez,int:Senior Frontend Engineer,tracy.hernandez@example.com,tracyhernandez,ext_c56c419c,c56c419c,cv_c56c419c,001-888-342-5995,5025311775,1976,Software Engineering,United Kingdom,Swedish,187b48b8,001c83b2,2025-07-09,2023-10-08,5,2023,6,2023,True,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Tracy Hernandez,int:Tracy Hernandez,int:Senior Frontend Engineer,tracy.hernandez@example.com,tracyhernandez,ext_c56c419c,c56c419c,cv_c56c419c,001-888-342-5995,5025311775,1976,Software Engineering,United Kingdom,Swedish,2821818a,ad74325b,2025-06-15,2024-11-17,2,2016,12,2016,False,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Amanda Reed,int:Amanda Reed,int:Senior Data Architect,amanda.reed@example.org,amandareed,ext_9b0e030c,9b0e030c,cv_9b0e030c,226-361-0941,559.502.5176x298,1992,Architecture,USA,Danish,666a62cd,f7303621,2022-04-21,2023-11-23,8,2018,1,2019,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Amanda Reed,int:Amanda Reed,int:Senior Data Architect,amanda.reed@example.org,amandareed,ext_9b0e030c,9b0e030c,cv_9b0e030c,226-361-0941,559.502.5176x298,1992,Architecture,USA,Danish,218031d8,d117cb07,2024-11-23,2022-11-23,4,2020,4,2022,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Andrea Daniels,int:Andrea Daniels,int:Senior Cloud Architect,andrea.daniels@mail.test,andreadaniels,ext_c271887e,c271887e,cv_c271887e,277-343-3268x319,702.405.6981,1999,Architecture,Spain,British,4ca00cfb,061ea21a,2025-07-31,2024-12-27,7,2010,3,2012,True,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Andrea Daniels,int:Andrea Daniels,int:Senior Cloud Architect,andrea.daniels@mail.test,andreadaniels,ext_c271887e,c271887e,cv_c271887e,277-343-3268x319,702.405.6981,1999,Architecture,Spain,British,91d931fd,68a66179,2022-08-01,2024-01-16,6,2019,6,2023,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Stanley Morris,int:Stanley Morris,int:Senior C# Developer,stanley.morris@example.org,stanleymorris,ext_55c2bac9,55c2bac9,cv_55c2bac9,+1-987-833-9785x59821,+1-761-291-2841x1730,1997,Software Engineering,Spain,Swedish,5c00edfd,b122e56e,2024-10-23,2024-05-20,3,2017,7,2021,True,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Jacob Terry,int:Jacob Terry,int:Senior Data Engineer,jacob.terry@example.org,jacobterry,ext_29f4c0ad,29f4c0ad,cv_29f4c0ad,544.665.1241,(590)781-9740x0564,1983,Data Engineering,Australia,Polish,01f1a22e,9be6248d,2025-01-21,2022-07-21,6,2014,8,2019,False,diploma.pdf,KTH,MSc Data Science,
Jacob Terry,int:Jacob Terry,int:Senior Data Engineer,jacob.terry@example.org,jacobterry,ext_29f4c0ad,29f4c0ad,cv_29f4c0ad,544.665.1241,(590)781-9740x0564,1983,Data Engineering,Australia,Polish,b7dec950,df811ed7,2024-06-16,2025-04-28,6,2022,2,2024,False,,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Jacob Terry,int:Jacob Terry,int:Senior Data Engineer,jacob.terry@example.org,jacobterry,ext_29f4c0ad,29f4c0ad,cv_29f4c0ad,544.665.1241,(590)781-9740x0564,1983,Data Engineering,Australia,Polish,28201953,73b7355d,2023-07-18,2025-03-01,1,2015,8,2019,False,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Ashley Hall,int:Ashley Hall,int:Senior Oracle Engineer,ashley.hall@example.org,ashleyhall,ext_774eb47a,774eb47a,cv_774eb47a,001-302-838-5037x19905,+1-591-787-2401x078,1990,Cloud Engineering,Australia,Polish,51b9e7c3,160aba2c,2023-05-06,2023-02-08,1,2022,2,2023,False,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Ashley Hall,int:Ashley Hall,int:Senior Oracle Engineer,ashley.hall@example.org,ashleyhall,ext_774eb47a,774eb47a,cv_774eb47a,001-302-838-5037x19905,+1-591-787-2401x078,1990,Cloud Engineering,Australia,Polish,6e43879c,6e2cd277,2026-03-28,2022-08-08,2,2021,6,2023,False,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Kimberly Williams,int:Kimberly Williams,int:Senior Project Manager,kimberly.williams@mail.test,kimberlywilliams,ext_a6018f84,a6018f84,cv_a6018f84,(274)830-0038x96087,001-762-866-8217x19553,1997,Delivery Management,USA,British,db9ed32f,2278973a,2023-09-30,2023-08-30,2,2022,5,2022,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Julie Thornton,int:Julie Thornton,int:Associate Python Developer,julie.thornton@example.com,juliethornton,ext_a297b28b,a297b28b,cv_a297b28b,2332190368,001-530-610-2724x0559,1993,Data Engineering,United Kingdom,British,73c30454,0ef739d7,2022-04-12,2025-03-17,8,2013,3,2016,True,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Julie Thornton,int:Julie Thornton,int:Associate Python Developer,julie.thornton@example.com,juliethornton,ext_a297b28b,a297b28b,cv_a297b28b,2332190368,001-530-610-2724x0559,1993,Data Engineering,United Kingdom,British,a64a59df,8a4ebd40,2022-07-09,2022-09-13,8,2023,6,2024,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Elizabeth Hoover,int:Elizabeth Hoover,int:Consultant Data Engineer,elizabeth.hoover@mail.test,elizabethhoover,ext_f36dda7f,f36dda7f,cv_f36dda7f,(569)374-1328x348,(820)637-7107x044,1995,Data Engineering,United Kingdom,Swedish,8496a7e9,4f830c4e,2023-02-04,2022-12-05,9,2014,10,2015,True,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Tina Simpson,int:Tina Simpson,int:Senior Kubernetes Engineer,tina.simpson@example.org,tinasimpson,ext_3947a2cf,3947a2cf,cv_3947a2cf,904-296-7066,736.226.8040,1998,Cloud Engineering,United Kingdom,Norwegian,11244551,56eddb03,2024-01-16,2026-03-25,2,2016,10,2019,False,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Brittany Kane,int:Brittany Kane,int:Principal Backend Engineer,brittany.kane@mail.test,brittanykane,ext_839b3c83,839b3c83,cv_839b3c83,(804)241-3845,+1-445-944-9014x954,1998,Software Engineering,Ireland,Swedish,f6d1fc3a,f51cf349,2026-02-23,2023-12-01,1,2010,1,2013,False,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Brittany Kane,int:Brittany Kane,int:Principal Backend Engineer,brittany.kane@mail.test,brittanykane,ext_839b3c83,839b3c83,cv_839b3c83,(804)241-3845,+1-445-944-9014x954,1998,Software Engineering,Ireland,Swedish,f372ef6a,c0b992ce,2025-11-25,2026-03-16,5,2008,5,2012,True,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Morgan Alexander,int:Morgan Alexander,int:Lead Data Engineer,morgan.alexander@example.org,morganalexander,ext_69df759d,69df759d,cv_69df759d,307.607.0578x360,+1-485-417-2444x723,1989,Data Engineering,Australia,Swedish,ea0524d5,28d38afc,2024-05-05,2024-08-18,7,2012,7,2012,False,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Jennifer Ortiz,int:Jennifer Ortiz,int:Senior Data Scientist,jennifer.ortiz@mail.test,jenniferortiz,ext_febf79a4,febf79a4,cv_febf79a4,713.735.9561x64205,(557)749-0250x42901,1990,AI/ML,United Kingdom,Norwegian,92a03888,5313cf11,2022-10-22,2025-05-17,9,2020,5,2023,False,,UiO,MSc Data Science,Thesis on scalable data pipelines.
Jennifer Ortiz,int:Jennifer Ortiz,int:Senior Data Scientist,jennifer.ortiz@mail.test,jenniferortiz,ext_febf79a4,febf79a4,cv_febf79a4,713.735.9561x64205,(557)749-0250x42901,1990,AI/ML,United Kingdom,Norwegian,46f329c9,239b86be,2023-09-22,2022-05-10,8,2018,1,2020,False,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Diana Moore,int:Diana Moore,int:Principal Data Platform Engineer,diana.moore@example.com,dianamoore,ext_819168e7,819168e7,cv_819168e7,889.353.6902x61139,509.778.8754x39435,1990,Data Engineering,India,Swedish,c5e9f539,1a478682,2026-03-14,2023-12-29,9,2018,10,2021,False,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Terrance Costa,int:Terrance Costa,int:Associate C# Developer,terrance.costa@example.com,terrancecosta,ext_45f6be21,45f6be21,cv_45f6be21,775.313.7651,(479)637-6392x836,2000,Software Engineering,India,Polish,e96b2138,fa0f1c0b,2025-02-05,2026-01-05,2,2012,5,2017,False,diploma.pdf,KTH,MSc Data Science,
Terrance Costa,int:Terrance Costa,int:Associate C# Developer,terrance.costa@example.com,terrancecosta,ext_45f6be21,45f6be21,cv_45f6be21,775.313.7651,(479)637-6392x836,2000,Software Engineering,India,Polish,f812e09b,c4eebdb0,2023-01-17,2023-07-04,3,2016,8,2021,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Matthew Schwartz,int:Matthew Schwartz,int:Principal Data Platform Engineer,matthew.schwartz@mail.test,matthewschwartz,ext_f74dce5f,f74dce5f,cv_f74dce5f,955-211-6682x9732,(816)248-7120,1976,Data Engineering,United Kingdom,Norwegian,b7dd5cef,7246769a,2025-04-06,2022-12-19,9,2013,7,2016,True,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Matthew Schwartz,int:Matthew Schwartz,int:Principal Data Platform Engineer,matthew.schwartz@mail.test,matthewschwartz,ext_f74dce5f,f74dce5f,cv_f74dce5f,955-211-6682x9732,(816)248-7120,1976,Data Engineering,United Kingdom,Norwegian,5288e2b3,9091e4e6,2024-06-20,2023-09-04,8,2010,5,2012,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Matthew Schwartz,int:Matthew Schwartz,int:Principal Data Platform Engineer,matthew.schwartz@mail.test,matthewschwartz,ext_f74dce5f,f74dce5f,cv_f74dce5f,955-211-6682x9732,(816)248-7120,1976,Data Engineering,United Kingdom,Norwegian,86841d19,7667719f,2026-01-27,2025-09-21,4,2019,2,2019,True,diploma.pdf,NTNU,BSc Computer Science,
Melissa Villarreal,int:Melissa Villarreal,int:Senior ML Engineer,melissa.villarreal@example.com,melissavillarreal,ext_b9e34dcc,b9e34dcc,cv_b9e34dcc,(776)947-2298x12099,(857)628-9413x4750,1969,AI/ML,Australia,Danish,755f0525,5583817f,2025-08-09,2025-02-24,4,2015,2,2015,False,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Melissa Villarreal,int:Melissa Villarreal,int:Senior ML Engineer,melissa.villarreal@example.com,melissavillarreal,ext_b9e34dcc,b9e34dcc,cv_b9e34dcc,(776)947-2298x12099,(857)628-9413x4750,1969,AI/ML,Australia,Danish,bfa0a5aa,255fb475,2024-12-20,2024-12-29,2,2023,12,2023,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Melissa Villarreal,int:Melissa Villarreal,int:Senior ML Engineer,melissa.villarreal@example.com,melissavillarreal,ext_b9e34dcc,b9e34dcc,cv_b9e34dcc,(776)947-2298x12099,(857)628-9413x4750,1969,AI/ML,Australia,Danish,f0149e6d,58de4201,2022-07-31,2024-02-24,10,2008,7,2009,True,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Norman Stewart,int:Norman Stewart,int:Associate Azure Engineer,norman.stewart@mail.test,normanstewart,ext_b13eae50,b13eae50,cv_b13eae50,765-622-0368x49951,(614)347-7324,2001,Cloud Engineering,USA,Norwegian,3cf4aaf3,47b4b230,2025-07-17,2023-01-06,7,2012,3,2014,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Norman Stewart,int:Norman Stewart,int:Associate Azure Engineer,norman.stewart@mail.test,normanstewart,ext_b13eae50,b13eae50,cv_b13eae50,765-622-0368x49951,(614)347-7324,2001,Cloud Engineering,USA,Norwegian,a04de9ff,acac22c3,2023-11-24,2022-08-04,9,2023,1,2023,True,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Jennifer Malone,int:Jennifer Malone,int:Senior Scrum Master,jennifer.malone@mail.test,jennifermalone,ext_6a312892,6a312892,cv_6a312892,242.513.8820,4709534967,1996,Delivery Management,India,Danish,eb9dd5e5,0d91aa49,2024-04-14,2022-07-09,3,2011,9,2016,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Jennifer Malone,int:Jennifer Malone,int:Senior Scrum Master,jennifer.malone@mail.test,jennifermalone,ext_6a312892,6a312892,cv_6a312892,242.513.8820,4709534967,1996,Delivery Management,India,Danish,50ea4312,02fe79a0,2023-06-07,2022-11-05,3,2009,11,2012,True,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Jennifer Malone,int:Jennifer Malone,int:Senior Scrum Master,jennifer.malone@mail.test,jennifermalone,ext_6a312892,6a312892,cv_6a312892,242.513.8820,4709534967,1996,Delivery Management,India,Danish,060be959,58d7b01e,2024-10-07,2023-12-18,10,2011,8,2013,True,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Monique Johnson,int:Monique Johnson,int:Head of AWS Engineering,monique.johnson@example.org,moniquejohnson,ext_b0c560b1,b0c560b1,cv_b0c560b1,511-376-7412x4151,528-254-7815x06185,1981,Head of AWS Engineering,USA,Swedish,7384c169,88cedc63,2024-05-25,2025-07-20,5,2015,10,2018,False,diploma.pdf,UiO,MSc Data Science,
