Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month,Year,Month expire,Year expire
Sabrina White,int:Sabrina White,int:Senior MLOps Engineer,sabrina.white@example.org,sabrinawhite,ext_f6e4704a,f6e4704a,cv_f6e4704a,861-747-6834x201,001-242-535-6778x26596,1975,Data Engineering,United Kingdom,Polish,bc44eeb1,69ad89fe,2024-08-09,2025-07-02,2,2025,11,2028
Sabrina White,int:Sabrina White,int:Senior MLOps Engineer,sabrina.white@example.org,sabrinawhite,ext_f6e4704a,f6e4704a,cv_f6e4704a,861-747-6834x201,001-242-535-6778x26596,1975,Data Engineering,United Kingdom,Polish,7b347355,3eda6a04,2026-03-19,2026-03-14,5,2021,10,2024
Sabrina White,int:Sabrina White,int:Senior MLOps Engineer,sabrina.white@example.org,sabrinawhite,ext_f6e4704a,f6e4704a,cv_f6e4704a,861-747-6834x201,001-242-535-6778x26596,1975,Data Engineering,United Kingdom,Polish,9598ac8b,6c4a19a6,2025-07-04,2024-05-27,1,2022,5,2022
Brenda Walters,int:Brenda Walters,int:Senior ML Engineer,brenda.walters@mail.test,brendawalters,ext_7c3f429f,7c3f429f,cv_7c3f429f,499-925-5027,816-448-0727x91033,1977,AI/ML,USA,Danish,35758ead,995fdc01,2024-06-17,2025-10-08,11,2017,11,2019
Brenda Walters,int:Brenda Walters,int:Senior ML Engineer,brenda.walters@mail.test,brendawalters,ext_7c3f429f,7c3f429f,cv_7c3f429f,499-925-5027,816-448-0727x91033,1977,AI/ML,USA,Danish,a3b739d7,e86820d5,2025-01-30,2025-12-16,4,2020,2,2022
Brenda Walters,int:Brenda Walters,int:Senior ML Engineer,brenda.walters@mail.test,brendawalters,ext_7c3f429f,7c3f429f,cv_7c3f429f,499-925-5027,816-448-0727x91033,1977,AI/ML,USA,Danish,4a137e7a,4a95c2ee,2025-09-29,2025-07-11,6,2021,11,2021
Travis Davis,int:Travis Davis,int:Consultant Python Developer,travis.davis@example.org,travisdavis,ext_8b814786,8b814786,cv_8b814786,+1-663-353-3905x504,001-477-966-5586x851,1992,Data Engineering,United Kingdom,Polish,cc14014a,9dd7bf4c,2024-05-08,2025-09-27,8,2024,1,2024
Michael Cook,int:Michael Cook,int:Senior Backend Engineer,michael.cook@example.org,michaelcook,ext_b02fcc28,b02fcc28,cv_b02fcc28,(352)389-2866x46491,909-261-7981,2002,Software Engineering,Australia,British,1e73f564,523ffe36,2025-12-07,2025-08-12,9,2017,1,2018
Michael Cook,int:Michael Cook,int:Senior Backend Engineer,michael.cook@example.org,michaelcook,ext_b02fcc28,b02fcc28,cv_b02fcc28,(352)389-2866x46491,909-261-7981,2002,Software Engineering,Australia,British,3729bf95,4e766046,2025-09-20,2025-12-11,10,2021,2,2024
Elizabeth Hodge,int:Elizabeth Hodge,int:Senior Analytics Engineer,elizabeth.hodge@mail.test,elizabethhodge,ext_31e1510a,31e1510a,cv_31e1510a,+1-846-833-7861x37157,5532844446,1978,Data Engineering,United Kingdom,British,6e21cac6,742bddec,2025-04-08,2025-11-24,6,2017,3,2018
Elizabeth Hodge,int:Elizabeth Hodge,int:Senior Analytics Engineer,elizabeth.hodge@mail.test,elizabethhodge,ext_31e1510a,31e1510a,cv_31e1510a,+1-846-833-7861x37157,5532844446,1978,Data Engineering,United Kingdom,British,7f8bb44a,a949dc8b,2026-02-06,2024-09-17,5,2021,10,2024
Elizabeth Hodge,int:Elizabeth Hodge,int:Senior Analytics Engineer,elizabeth.hodge@mail.test,elizabethhodge,ext_31e1510a,31e1510a,cv_31e1510a,+1-846-833-7861x37157,5532844446,1978,Data Engineering,United Kingdom,British,80c586bd,ebf3f737,2026-01-17,2025-08-24,1,2023,8,2026
Elizabeth Hodge,int:Elizabeth Hodge,int:Senior Analytics Engineer,elizabeth.hodge@mail.test,elizabethhodge,ext_31e1510a,31e1510a,cv_31e1510a,+1-846-833-7861x37157,5532844446,1978,Data Engineering,United Kingdom,British,a466650d,3806e463,2026-03-22,2024-05-30,7,2023,9,2023
Mark Steele,int:Mark Steele,int:Senior Full-stack Engineer,mark.steele@mail.test,marksteele,ext_aba16331,aba16331,cv_aba16331,(800)502-5895x52963,+1-860-596-2626x582,1998,Software Engineering,India,Norwegian,ecbfc90e,de4702c2,2026-02-08,2025-04-17,1,2022,12,2022
Mark Steele,int:Mark Steele,int:Senior Full-stack Engineer,mark.steele@mail.test,marksteele,ext_aba16331,aba16331,cv_aba16331,(800)502-5895x52963,+1-860-596-2626x582,1998,Software Engineering,India,Norwegian,d4913e67,1b880155,2025-06-11,2026-03-06,12,2022,6,2022
Mark Steele,int:Mark Steele,int:Senior Full-stack Engineer,mark.steele@mail.test,marksteele,ext_aba16331,aba16331,cv_aba16331,(800)502-5895x52963,+1-860-596-2626x582,1998,Software Engineering,India,Norwegian,29bd62ba,cc1176c2,2025-08-12,2025-10-03,2,2024,9,2026
Shawn Edwards,int:Shawn Edwards,int:Senior Analytics Engineer,shawn.edwards@example.com,shawnedwards,ext_8892a2ea,8892a2ea,cv_8892a2ea,321-917-5361x706,+1-213-366-5722x4029,1969,Data Engineering,USA,Swedish,a8d8bf23,a7474951,2026-02-21,2024-12-24,12,2020,10,2020
Shawn Edwards,int:Shawn Edwards,int:Senior Analytics Engineer,shawn.edwards@example.com,shawnedwards,ext_8892a2ea,8892a2ea,cv_8892a2ea,321-917-5361x706,+1-213-366-5722x4029,1969,Data Engineering,USA,Swedish,2ac44440,d3216ab5,2024-10-22,2024-09-02,5,2019,4,2021
Marcus Cordova,int:Marcus Cordova,int:Consultant Backend Engineer,marcus.cordova@example.org,marcuscordova,ext_706dd1bb,706dd1bb,cv_706dd1bb,257-499-8028x41390,451.630.5231,1987,Software Engineering,Australia,British,ed1dd247,a7788fa6,2025-09-21,2025-11-05,2,2023,5,2026
Vanessa Sandoval,int:Vanessa Sandoval,int:Principal Backend Engineer,vanessa.sandoval@example.org,vanessasandoval,ext_a10bc2b7,a10bc2b7,cv_a10bc2b7,(776)394-5919x66395,220.384.9649x856,2002,Software Engineering,Ireland,Swedish,52bb16f2,0829ae91,2025-10-25,2025-10-27,11,2021,5,2021
Vanessa Sandoval,int:Vanessa Sandoval,int:Principal Backend Engineer,vanessa.sandoval@example.org,vanessasandoval,ext_a10bc2b7,a10bc2b7,cv_a10bc2b7,(776)394-5919x66395,220.384.9649x856,2002,Software Engineering,Ireland,Swedish,af8babef,684a10e3,2025-07-11,2026-01-13,2,2019,5,2019
Amy Gutierrez,int:Amy Gutierrez,int:Principal .NET Engineer,amy.gutierrez@example.com,amygutierrez,ext_901a5d2a,901a5d2a,cv_901a5d2a,(756)425-3135,001-851-605-0537x95381,1985,Software Engineering,United Kingdom,Swedish,2c926205,c770dfe8,2024-09-01,2025-11-18,7,2024,7,2026
Jacob Cox,int:Jacob Cox,int:Principal DevOps Engineer,jacob.cox@example.com,jacobcox,ext_1fff92c4,1fff92c4,cv_1fff92c4,+1-738-731-8491x966,330.977.0461,1994,Cloud Engineering,Slovenia,Norwegian,bba95cf6,27c722d6,2025-05-03,2024-06-21,12,2019,3,2022
Jacob Cox,int:Jacob Cox,int:Principal DevOps Engineer,jacob.cox@example.com,jacobcox,ext_1fff92c4,1fff92c4,cv_1fff92c4,+1-738-731-8491x966,330.977.0461,1994,Cloud Engineering,Slovenia,Norwegian,01d4acc9,40969057,2025-09-06,2024-06-07,4,2024,10,2027
Jacob Cox,int:Jacob Cox,int:Principal DevOps Engineer,jacob.cox@example.com,jacobcox,ext_1fff92c4,1fff92c4,cv_1fff92c4,+1-738-731-8491x966,330.977.0461,1994,Cloud Engineering,Slovenia,Norwegian,2bd2d9e2,43ea95a0,2025-05-07,2025-02-10,9,2024,1,2027
Jacob Cox,int:Jacob Cox,int:Principal DevOps Engineer,jacob.cox@example.com,jacobcox,ext_1fff92c4,1fff92c4,cv_1fff92c4,+1-738-731-8491x966,330.977.0461,1994,Cloud Engineering,Slovenia,Norwegian,30c11a52,c849380d,2025-05-06,2025-02-12,10,2020,9,2022
Katherine Garrett,int:Katherine Garrett,int:Consultant Data Architect,katherine.garrett@example.org,katherinegarrett,ext_9a5a8886,9a5a8886,cv_9a5a8886,(295)296-3904,342.860.8805x017,1983,Architecture,United Kingdom,Danish,5aca6f4a,e17aa3ea,2025-08-26,2026-01-11,1,2025,10,2027
Katherine Garrett,int:Katherine Garrett,int:Consultant Data Architect,katherine.garrett@example.org,katherinegarrett,ext_9a5a8886,9a5a8886,cv_9a5a8886,(295)296-3904,342.860.8805x017,1983,Architecture,United Kingdom,Danish,1e075fcd,b8f55c08,2024-05-22,2024-08-08,8,2025,7,2027
Katherine Garrett,int:Katherine Garrett,int:Consultant Data Architect,katherine.garrett@example.org,katherinegarrett,ext_9a5a8886,9a5a8886,cv_9a5a8886,(295)296-3904,342.860.8805x017,1983,Architecture,United Kingdom,Danish,24561e32,63e4d3e4,2025-10-01,2024-06-25,10,2017,4,2019
Kathleen Harris,int:Kathleen Harris,int:Consultant DevOps Engineer,kathleen.harris@example.org,kathleenharris,ext_998607b2,998607b2,cv_998607b2,001-644-955-6185x7906,515.491.0300x2156,1970,Cloud Engineering,Ireland,Danish,9c03910b,701ae8b8,2025-07-16,2024-07-11,11,2025,4,2025
Kathleen Harris,int:Kathleen Harris,int:Consultant DevOps Engineer,kathleen.harris@example.org,kathleenharris,ext_998607b2,998607b2,cv_998607b2,001-644-955-6185x7906,515.491.0300x2156,1970,Cloud Engineering,Ireland,Danish,470dd2e7,8df9ea2c,2025-05-22,2025-05-02,8,2024,8,2026
Andrea Pennington,int:Andrea Pennington,int:Consultant Analytics Engineer,andrea.pennington@example.com,andreapennington,ext_2463f905,2463f905,cv_2463f905,235-680-0401,945-396-4229,1983,Data Engineering,United Kingdom,Polish,3b364259,6772cfef,2025-10-13,2025-08-07,10,2016,1,2019
Andrea Pennington,int:Andrea Pennington,int:Consultant Analytics Engineer,andrea.pennington@example.com,andreapennington,ext_2463f905,2463f905,cv_2463f905,235-680-0401,945-396-4229,1983,Data Engineering,United Kingdom,Polish,20830607,f12fea0a,2025-05-21,2024-06-01,8,2017,7,2019
David Dudley,int:David Dudley,int:Senior MLOps Engineer,david.dudley@mail.test,daviddudley,ext_e1aa3dfa,e1aa3dfa,cv_e1aa3dfa,703.603.7637x1539,001-572-881-2356x798,1975,Data Engineering,India,Danish,60a38b0b,7e7c71fb,2026-03-21,2026-01-17,9,2022,2,2023
Chelsea Allen,int:Chelsea Allen,int:Associate Solution Architect,chelsea.allen@example.org,chelseaallen,ext_bb8c3615,bb8c3615,cv_bb8c3615,914.362.4912,001-313-307-2407x8754,1983,Architecture,Ireland,British,25336712,ee3473e4,2026-01-25,2026-03-02,7,2025,9,2025
Chelsea Allen,int:Chelsea Allen,int:Associate Solution Architect,chelsea.allen@example.org,chelseaallen,ext_bb8c3615,bb8c3615,cv_bb8c3615,914.362.4912,001-313-307-2407x8754,1983,Architecture,Ireland,British,6b9a3394,a6a37848,2024-09-28,2025-12-25,9,2025,12,2026
Chelsea Allen,int:Chelsea Allen,int:Associate Solution Architect,chelsea.allen@example.org,chelseaallen,ext_bb8c3615,bb8c3615,cv_bb8c3615,914.362.4912,001-313-307-2407x8754,1983,Architecture,Ireland,British,c10ea641,4b69564b,2026-02-06,2025-12-09,8,2024,2,2024
Eric Pierce,int:Eric Pierce,int:Senior Data Scientist,eric.pierce@example.org,ericpierce,ext_ae422319,ae422319,cv_ae422319,(763)326-8685x074,6669343629,1973,AI/ML,USA,Polish,2549f37e,f0b5dbd8,2024-10-30,2024-06-02,8,2016,11,2018
Eric Pierce,int:Eric Pierce,int:Senior Data Scientist,eric.pierce@example.org,ericpierce,ext_ae422319,ae422319,cv_ae422319,(763)326-8685x074,6669343629,1973,AI/ML,USA,Polish,2a198faf,5426c835,2025-07-16,2025-05-15,5,2020,4,2021
Andrea Davis,int:Andrea Davis,int:Senior Frontend Engineer,andrea.davis@mail.test,andreadavis,ext_e769504b,e769504b,cv_e769504b,361.603.1310x09431,596.466.1347,1995,Software Engineering,Australia,British,1fb193e6,565ddf1b,2025-11-17,2026-01-02,7,2023,12,2023
Andrea Davis,int:Andrea Davis,int:Senior Frontend Engineer,andrea.davis@mail.test,andreadavis,ext_e769504b,e769504b,cv_e769504b,361.603.1310x09431,596.466.1347,1995,Software Engineering,Australia,British,1c4555b7,80436870,2026-01-16,2026-01-05,10,2021,1,2023
Victoria Durham,int:Victoria Durham,int:Principal .NET Engineer,victoria.durham@mail.test,victoriadurham,ext_5300d046,5300d046,cv_5300d046,954.694.0128,001-832-751-2257x207,1976,Software Engineering,United Kingdom,Danish,ba3714a6,22e64207,2025-02-16,2025-04-06,12,2018,9,2019
Victoria Durham,int:Victoria Durham,int:Principal .NET Engineer,victoria.durham@mail.test,victoriadurham,ext_5300d046,5300d046,cv_5300d046,954.694.0128,001-832-751-2257x207,1976,Software Engineering,United Kingdom,Danish,7ba5e2f1,5f7beb77,2025-04-19,2025-04-03,2,2022,2,2024
Steven Wilson,int:Steven Wilson,int:Principal Oracle Engineer,steven.wilson@mail.test,stevenwilson,ext_2c045cb5,2c045cb5,cv_2c045cb5,2249120957,471.400.9438,1994,Cloud Engineering,Spain,Danish,fef8b5de,fc8734c5,2026-04-03,2026-03-27,3,2016,9,2019
Steven Wilson,int:Steven Wilson,int:Principal Oracle Engineer,steven.wilson@mail.test,stevenwilson,ext_2c045cb5,2c045cb5,cv_2c045cb5,2249120957,471.400.9438,1994,Cloud Engineering,Spain,Danish,130ae164,b09872e0,2025-06-02,2025-12-15,11,2022,5,2023
Steven Wilson,int:Steven Wilson,int:Principal Oracle Engineer,steven.wilson@mail.test,stevenwilson,ext_2c045cb5,2c045cb5,cv_2c045cb5,2249120957,471.400.9438,1994,Cloud Engineering,Spain,Danish,3d218dd1,2b858e0c,2025-10-16,2025-10-22,8,2023,3,2025
Marilyn Jimenez,int:Marilyn Jimenez,int:Principal Databricks Engineer,marilyn.jimenez@example.org,marilynjimenez,ext_8aab3d81,8aab3d81,cv_8aab3d81,001-211-745-7758x47457,758-997-1480x2632,1982,Data Engineering,United Kingdom,Norwegian,60117f12,4d68676d,2024-05-02,2025-09-21,7,2025,2,2027
Marilyn Jimenez,int:Marilyn Jimenez,int:Principal Databricks Engineer,marilyn.jimenez@example.org,marilynjimenez,ext_8aab3d81,8aab3d81,cv_8aab3d81,001-211-745-7758x47457,758-997-1480x2632,1982,Data Engineering,United Kingdom,Norwegian,6062de8d,9d5484de,2025-04-05,2025-06-13,10,2019,9,2019
Joshua Davenport,int:Joshua Davenport,int:Senior Databricks Engineer,joshua.davenport@example.org,joshuadavenport,ext_e722d7a0,e722d7a0,cv_e722d7a0,001-685-391-6795,4726728498,1976,Data Engineering,Ireland,British,630930f0,3691be27,2024-12-15,2025-02-01,4,2018,12,2018
Joshua Davenport,int:Joshua Davenport,int:Senior Databricks Engineer,joshua.davenport@example.org,joshuadavenport,ext_e722d7a0,e722d7a0,cv_e722d7a0,001-685-391-6795,4726728498,1976,Data Engineering,Ireland,British,06b3c64e,9818fc65,2026-02-21,2025-08-04,10,2025,8,2028
Joshua Davenport,int:Joshua Davenport,int:Senior Databricks Engineer,joshua.davenport@example.org,joshuadavenport,ext_e722d7a0,e722d7a0,cv_e722d7a0,001-685-391-6795,4726728498,1976,Data Engineering,Ireland,British,ad60891f,07e1c313,2026-01-03,2025-12-25,8,2019,1,2020
Tina Sanchez,int:Tina Sanchez,int:Consultant Databricks Engineer,tina.sanchez@example.com,tinasanchez,ext_86777f56,86777f56,cv_86777f56,641.240.7034x9107,(550)804-2548x82142,1991,Data Engineering,Ireland,Danish,2b976727,e1482a62,2024-12-24,2024-05-28,12,2019,6,2020
Tina Sanchez,int:Tina Sanchez,int:Consultant Databricks Engineer,tina.sanchez@example.com,tinasanchez,ext_86777f56,86777f56,cv_86777f56,641.240.7034x9107,(550)804-2548x82142,1991,Data Engineering,Ireland,Danish,c3c02ef9,b45ff8b4,2024-09-24,2025-05-17,4,2021,2,2023
Sandra Romero,int:Sandra Romero,int:Associate AWS Engineer,sandra.romero@mail.test,sandraromero,ext_7ce39da2,7ce39da2,cv_7ce39da2,426-883-4414x978,(912)287-5857x56766,1984,Cloud Engineering,India,British,5da6beb6,82e0fd1d,2026-02-22,2024-05-23,10,2020,1,2023
Sandra Romero,int:Sandra Romero,int:Associate AWS Engineer,sandra.romero@mail.test,sandraromero,ext_7ce39da2,7ce39da2,cv_7ce39da2,426-883-4414x978,(912)287-5857x56766,1984,Cloud Engineering,India,British,9942e214,b0a2ae07,2024-12-05,2025-11-17,5,2022,4,2025
Natasha Shields,int:Natasha Shields,int:Principal Backend Engineer,natasha.shields@mail.test,natashashields,ext_ef4686c3,ef4686c3,cv_ef4686c3,+1-706-412-9439,+1-289-340-6260x787,1976,Software Engineering,India,Norwegian,93df5436,0d4ca6ff,2026-01-10,2025-12-18,9,2024,9,2025
Natasha Shields,int:Natasha Shields,int:Principal Backend Engineer,natasha.shields@mail.test,natashashields,ext_ef4686c3,ef4686c3,cv_ef4686c3,+1-706-412-9439,+1-289-340-6260x787,1976,Software Engineering,India,Norwegian,f4152b71,059e1266,2025-01-09,2025-03-13,2,2016,11,2016
Natasha Shields,int:Natasha Shields,int:Principal Backend Engineer,natasha.shields@mail.test,natashashields,ext_ef4686c3,ef4686c3,cv_ef4686c3,+1-706-412-9439,+1-289-340-6260x787,1976,Software Engineering,India,Norwegian,7e61f8ea,9e397fe7,2025-03-27,2025-05-13,6,2025,9,2028
Natasha Shields,int:Natasha Shields,int:Principal Backend Engineer,natasha.shields@mail.test,natashashields,ext_ef4686c3,ef4686c3,cv_ef4686c3,+1-706-412-9439,+1-289-340-6260x787,1976,Software Engineering,India,Norwegian,ce8f9bfe,a5add89d,2025-11-07,2025-03-22,1,2020,4,2023
Joshua Tyler,int:Joshua Tyler,int:Senior Kubernetes Engineer,joshua.tyler@mail.test,joshuatyler,ext_0c1fe730,0c1fe730,cv_0c1fe730,7412591497,498-503-8287,1984,Cloud Engineering,Ireland,Danish,d2ed683e,45b923f9,2025-02-11,2024-11-30,7,2025,12,2026
Joshua Tyler,int:Joshua Tyler,int:Senior Kubernetes Engineer,joshua.tyler@mail.test,joshuatyler,ext_0c1fe730,0c1fe730,cv_0c1fe730,7412591497,498-503-8287,1984,Cloud Engineering,Ireland,Danish,5cd07ccc,33f85fbe,2025-06-30,2024-08-10,3,2021,7,2024
Joshua Tyler,int:Joshua Tyler,int:Senior Kubernetes Engineer,joshua.tyler@mail.test,joshuatyler,ext_0c1fe730,0c1fe730,cv_0c1fe730,7412591497,498-503-8287,1984,Cloud Engineering,Ireland,Danish,0c8036dc,7e7db624,2026-03-27,2025-10-05,1,2023,9,2026
Robert Villa,int:Robert Villa,int:Consultant Data Architect,robert.villa@example.org,robertvilla,ext_eb5e12ae,eb5e12ae,cv_eb5e12ae,+1-324-540-7931x10291,617.808.7601,1982,Architecture,Australia,Swedish,83cfe57f,43f14866,2025-09-01,2024-09-17,8,2018,1,2020
William Hoover,int:William Hoover,int:Principal Frontend Engineer,william.hoover@example.com,williamhoover,ext_6d7f35fa,6d7f35fa,cv_6d7f35fa,423.584.9791x6202,(988)737-7441,1975,Software Engineering,Slovenia,Danish,3470bc49,5bf4250d,2025-12-06,2025-02-15,2,2018,12,2021
William Hoover,int:William Hoover,int:Principal Frontend Engineer,william.hoover@example.com,williamhoover,ext_6d7f35fa,6d7f35fa,cv_6d7f35fa,423.584.9791x6202,(988)737-7441,1975,Software Engineering,Slovenia,Danish,786a007e,9b3feae1,2025-03-06,2024-05-15,3,2025,7,2026
William Hoover,int:William Hoover,int:Principal Frontend Engineer,william.hoover@example.com,williamhoover,ext_6d7f35fa,6d7f35fa,cv_6d7f35fa,423.584.9791x6202,(988)737-7441,1975,Software Engineering,Slovenia,Danish,63430f1c,8963d115,2025-07-06,2025-10-12,8,2019,9,2019
Justin Evans,int:Justin Evans,int:Consultant Full-stack Engineer,justin.evans@example.com,justinevans,ext_85ab4f55,85ab4f55,cv_85ab4f55,+1-846-261-7662x04719,001-940-697-0527,2001,Software Engineering,Spain,Norwegian,4ef37946,b9467467,2024-09-25,2025-05-06,3,2022,12,2024
Justin Evans,int:Justin Evans,int:Consultant Full-stack Engineer,justin.evans@example.com,justinevans,ext_85ab4f55,85ab4f55,cv_85ab4f55,+1-846-261-7662x04719,001-940-697-0527,2001,Software Engineering,Spain,Norwegian,786358e3,54039b96,2026-03-31,2024-06-27,5,2022,11,2025
Brenda Duarte,int:Brenda Duarte,int:Consultant Data Platform Engineer,brenda.duarte@mail.test,brendaduarte,ext_7a3f4dfe,7a3f4dfe,cv_7a3f4dfe,3254883586,+1-925-495-7244x6176,1988,Data Engineering,Spain,Swedish,a3600d6e,db0ee437,2025-04-29,2024-11-01,9,2025,10,2026
Brenda Duarte,int:Brenda Duarte,int:Consultant Data Platform Engineer,brenda.duarte@mail.test,brendaduarte,ext_7a3f4dfe,7a3f4dfe,cv_7a3f4dfe,3254883586,+1-925-495-7244x6176,1988,Data Engineering,Spain,Swedish,929b7536,4d4f00e1,2024-07-04,2026-01-15,3,2017,11,2018
Brenda Duarte,int:Brenda Duarte,int:Consultant Data Platform Engineer,brenda.duarte@mail.test,brendaduarte,ext_7a3f4dfe,7a3f4dfe,cv_7a3f4dfe,3254883586,+1-925-495-7244x6176,1988,Data Engineering,Spain,Swedish,aa611712,028f657f,2025-06-23,2025-06-03,4,2016,3,2016
Brenda Duarte,int:Brenda Duarte,int:Consultant Data Platform Engineer,brenda.duarte@mail.test,brendaduarte,ext_7a3f4dfe,7a3f4dfe,cv_7a3f4dfe,3254883586,+1-925-495-7244x6176,1988,Data Engineering,Spain,Swedish,ad5c3c68,b2668230,2025-05-05,2025-08-31,8,2025,5,2027
Tracy Hernandez,int:Tracy Hernandez,int:Senior Frontend Engineer,tracy.hernandez@example.com,tracyhernandez,ext_c56c419c,c56c419c,cv_c56c419c,001-888-342-5995,5025311775,1976,Software Engineering,United Kingdom,Swedish,413c7f55,808e1c54,2026-03-20,2025-06-17,5,2021,5,2024
Tracy Hernandez,int:Tracy Hernandez,int:Senior Frontend Engineer,tracy.hernandez@example.com,tracyhernandez,ext_c56c419c,c56c419c,cv_c56c419c,001-888-342-5995,5025311775,1976,Software Engineering,United Kingdom,Swedish,6e5033a7,ba4a8994,2026-03-09,2025-05-22,3,2020,11,2022
Tracy Hernandez,int:Tracy Hernandez,int:Senior Frontend Engineer,tracy.hernandez@example.com,tracyhernandez,ext_c56c419c,c56c419c,cv_c56c419c,001-888-342-5995,5025311775,1976,Software Engineering,United Kingdom,Swedish,53e0e9e3,923880c4,2025-08-26,2025-12-31,2,2022,7,2025
Amanda Reed,int:Amanda Reed,int:Senior Data Architect,amanda.reed@example.org,amandareed,ext_9b0e030c,9b0e030c,cv_9b0e030c,226-361-0941,559.502.5176x298,1992,Architecture,USA,Danish,ed5de148,bdc574db,2026-02-06,2026-02-08,2,2023,1,2024
Amanda Reed,int:Amanda Reed,int:Senior Data Architect,amanda.reed@example.org,amandareed,ext_9b0e030c,9b0e030c,cv_9b0e030c,226-361-0941,559.502.5176x298,1992,Architecture,USA,Danish,6d569673,d2f362df,2024-08-11,2026-03-18,4,2023,5,2026
Andrea Daniels,int:Andrea Daniels,int:Senior Cloud Architect,andrea.daniels@mail.test,andreadaniels,ext_c271887e,c271887e,cv_c271887e,277-343-3268x319,702.405.6981,1999,Architecture,Spain,British,07a3916d,6d35374d,2025-11-19,2026-02-22,3,2017,7,2020
Andrea Daniels,int:Andrea Daniels,int:Senior Cloud Architect,andrea.daniels@mail.test,andreadaniels,ext_c271887e,c271887e,cv_c271887e,277-343-3268x319,702.405.6981,1999,Architecture,Spain,British,51e18219,b9e1c2b8,2024-05-13,2024-11-07,1,2021,1,2023
Stanley Morris,int:Stanley Morris,int:Senior C# Developer,stanley.morris@example.org,stanleymorris,ext_55c2bac9,55c2bac9,cv_55c2bac9,+1-987-833-9785x59821,+1-761-291-2841x1730,1997,Software Engineering,Spain,Swedish,562b5751,76b65f08,2025-11-20,2024-09-08,10,2016,11,2016
Stanley Morris,int:Stanley Morris,int:Senior C# Developer,stanley.morris@example.org,stanleymorris,ext_55c2bac9,55c2bac9,cv_55c2bac9,+1-987-833-9785x59821,+1-761-291-2841x1730,1997,Software Engineering,Spain,Swedish,84da556a,c9b197e5,2026-02-09,2024-11-07,11,2023,9,2023
Stanley Morris,int:Stanley Morris,int:Senior C# Developer,stanley.morris@example.org,stanleymorris,ext_55c2bac9,55c2bac9,cv_55c2bac9,+1-987-833-9785x59821,+1-761-291-2841x1730,1997,Software Engineering,Spain,Swedish,b047a3df,da7db258,2025-06-25,2025-11-01,8,2018,1,2021
Jacob Terry,int:Jacob Terry,int:Senior Data Engineer,jacob.terry@example.org,jacobterry,ext_29f4c0ad,29f4c0ad,cv_29f4c0ad,544.665.1241,(590)781-9740x0564,1983,Data Engineering,Australia,Polish,a62e8190,1cc3d31b,2024-09-06,2024-04-24,4,2016,8,2019
Jacob Terry,int:Jacob Terry,int:Senior Data Engineer,jacob.terry@example.org,jacobterry,ext_29f4c0ad,29f4c0ad,cv_29f4c0ad,544.665.1241,(590)781-9740x0564,1983,Data Engineering,Australia,Polish,877de4c4,519a8984,2025-03-11,2024-07-30,3,2018,7,2021
Ashley Hall,int:Ashley Hall,int:Senior Oracle Engineer,ashley.hall@example.org,ashleyhall,ext_774eb47a,774eb47a,cv_774eb47a,001-302-838-5037x19905,+1-591-787-2401x078,1990,Cloud Engineering,Australia,Polish,490d9cf1,4cc2a1e3,2024-07-08,2025-05-16,4,2020,9,2023
Ashley Hall,int:Ashley Hall,int:Senior Oracle Engineer,ashley.hall@example.org,ashleyhall,ext_774eb47a,774eb47a,cv_774eb47a,001-302-838-5037x19905,+1-591-787-2401x078,1990,Cloud Engineering,Australia,Polish,3b1d302e,b876682e,2025-05-06,2026-02-26,1,2017,1,2019
Ashley Hall,int:Ashley Hall,int:Senior Oracle Engineer,ashley.hall@example.org,ashleyhall,ext_774eb47a,774eb47a,cv_774eb47a,001-302-838-5037x19905,+1-591-787-2401x078,1990,Cloud Engineering,Australia,Polish,7a2256f8,b84fb418,2025-06-30,2024-08-22,9,2021,2,2023
Kimberly Williams,int:Kimberly Williams,int:Senior Project Manager,kimberly.williams@mail.test,kimberlywilliams,ext_a6018f84,a6018f84,cv_a6018f84,(274)830-0038x96087,001-762-866-8217x19553,1997,Delivery Management,USA,British,69b3ca25,da04fce2,2025-01-11,2024-11-11,6,2017,10,2018
Kimberly Williams,int:Kimberly Williams,int:Senior Project Manager,kimberly.williams@mail.test,kimberlywilliams,ext_a6018f84,a6018f84,cv_a6018f84,(274)830-0038x96087,001-762-866-8217x19553,1997,Delivery Management,USA,British,c2acab00,fe42a1c5,2025-01-07,2026-01-27,2,2018,12,2020
Kimberly Williams,int:Kimberly Williams,int:Senior Project Manager,kimberly.williams@mail.test,kimberlywilliams,ext_a6018f84,a6018f84,cv_a6018f84,(274)830-0038x96087,001-762-866-8217x19553,1997,Delivery Management,USA,British,ad9e4ebb,a4d6e67d,2025-12-30,2024-11-25,3,2022,2,2025
Julie Thornton,int:Julie Thornton,int:Associate Python Developer,julie.thornton@example.com,juliethornton,ext_a297b28b,a297b28b,cv_a297b28b,2332190368,001-530-610-2724x0559,1993,Data Engineering,United Kingdom,British,c32b4ee7,c6b550ba,2025-01-18,2024-11-02,1,2025,4,2028
